drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
JAK1_8709,0.19073795167029217,4.3887470608026837e-07,0.025106319984425474,9.030083880500486e-07
JAK_8517,0.09045782689074225,0.017386699336163255,0.015653909065537434,0.01883559094751019
JNK Inhibitor VIII,0.19450718037714168,4.527045186351466e-09,-0.14759490812405407,1.726313231062026e-08
JQ1,0.19212140926621768,7.299448729753553e-09,0.15268655870207504,2.5459052886701416e-08
KRAS (G12C) Inhibitor-12,0.22189274644663606,7.888178244036963e-11,0.13220036281433387,5.936892046827819e-10
KU-55933,0.1842677201303298,2.668711736347718e-08,-0.06923228083878911,7.950537047869243e-08
L-Oxonoreleagnine,0.19402001608298852,2.7493470179947516e-07,-0.15146678577728775,5.824542571455548e-07
LCL161,0.14184384914257106,3.7345490304550015e-05,-0.1174741890875305,5.44939297301087e-05
LGK974,0.24111845888476435,1.8892264313248007e-13,0.04130922814765042,6.753984491986162e-12
LJI308,0.21759350089970064,4.490785096703374e-11,-0.06897992909794004,4.0136391801786405e-10
LMB_AB1,0.20062482701899179,1.0467328608449899e-07,-0.14306585438958244,2.5807379155316135e-07
LMB_AB2,0.23315106916230618,5.525314583615864e-10,-0.15065999361990556,3.224979532477831e-09
LMB_AB3,0.23419386506177942,4.6066535692112104e-10,-0.028280821040995257,2.8031977038178857e-09
LMP744,0.19898886665849547,1.3336689567610217e-07,0.18803195793836602,3.1737244501758347e-07
LY2109761,0.16399923535841515,1.8172602339997106e-06,-0.13425706218985034,3.3347972931556906e-06
Lapatinib,0.1550173779915087,2.6908655225332695e-06,0.048701352515147796,4.721395947512363e-06
Leflunomide,0.22227013603234372,7.314527130914399e-11,0.11609566583043018,5.810985442893105e-10
Lenalidomide,0.23703951233967963,7.388852070448425e-13,-0.0360659140331569,1.6255474554986533e-11
Lestaurtinib,0.24122467326926322,3.0023401319321165e-13,0.21226283645197588,7.806084343023502e-12
Linsitinib,0.17146038126105295,1.983099571698889e-07,-0.02283156763263206,4.4658777756368683e-07
Luminespib,0.12899028638137305,9.880725394705629e-05,0.10729069014160474,0.00013456606966122904
MG-132,0.11918916919927951,0.00031169649689004385,0.10704346825161885,0.0004070556991349431
MIM1,0.1450911275936739,9.552637594590935e-05,8.34482644872319e-05,0.00013072030392598122
MIRA-1,0.24358812521092024,9.893135620972735e-14,0.022402272595146506,4.042052553711717e-12
MK-1775,0.1980837092277752,1.7045644858668526e-09,0.18084650478697045,7.86299101545032e-09
MK-2206,0.17600812420779602,9.093204484753584e-08,0.08317714713110688,2.2614404196865436e-07
MK-8776,0.17823149930745438,8.110830895415638e-08,0.0863034428207497,2.0711586036507788e-07
ML323,0.22530524820167355,4.1825761490318496e-11,0.04944861556035905,3.8587638020100294e-10
MN-64,0.11336580692432952,0.0009969837309154919,-0.1359773294536239,0.001223765437947771
Methotrexate,0.1462679800690947,2.3868076953677123e-05,0.0848849113439409,3.57396335536736e-05
Mirin,0.20927414660654078,9.111354735542405e-10,0.13122207479654102,4.825643434009496e-09
Mitoxantrone,0.14556501226227855,0.00012303764841032234,0.12056118537445674,0.00016598475210071787
Motesanib,0.22700302242230244,6.886137535924004e-12,-0.12290851495543664,7.877741341097061e-11
Mycophenolic acid,0.12753799535793642,0.0006413393178699038,0.08854176115818783,0.0008044870390824232
N-acetyl cysteine,0.12320227507289606,0.0010033626428857692,-0.13904697203789423,0.0012263321190826067
N25720-51-A1,0.2399418584474312,7.565406597671413e-11,0.1848313121075901,5.847854829551416e-10
N27922-53-1,0.1922075921741416,2.1052640758136218e-07,-0.08304457661157123,4.636486582018214e-07
N29087-69-1,0.2167858611410863,4.392291967274486e-09,-0.08696302963824512,1.720815757041785e-08
N30652-18-1,0.19577096914377304,1.2373132147818452e-07,-0.038927192072252356,2.998911690064472e-07
NU7441,0.18614244966656526,2.3389052479164912e-08,0.09083694040488605,7.041335798990699e-08
NVP-ADW742,0.17343611535322884,1.644686510231547e-07,0.0776935944998582,3.7933898542437296e-07
Navitoclax,0.19937219117661392,1.3302320495860512e-09,0.13888392709018554,6.494693252946688e-09
Nelarabine,0.22797985840906126,1.3814044417146463e-09,-0.08050043449588591,6.58469450550648e-09
Nilotinib,0.21080772077249754,1.8097917809018888e-10,0.034699005978461414,1.2037219752045122e-09
Niraparib,0.18147778392138147,1.18413105899448e-07,0.06370896176027548,2.894542588653173e-07
Nutlin-3a (-),0.13857862909606722,2.7299058011129792e-05,-0.017489898474192196,4.066422182907875e-05
OF-1,0.11971046687181487,0.000507279942075013,-0.07033850575901528,0.000639128032746492
OSI-027,0.03235705648352339,0.3316995519832908,-0.07516597182347705,0.3352158016509582
OTX015,0.1953050792287183,1.1724242715743132e-08,0.1482038274147855,3.7675656367444225e-08
Obatoclax Mesylate,0.12763981041864286,0.00043463734995651644,0.09960894852506601,0.0005524723648336165
Olaparib,0.16342727219422823,7.276561661178025e-07,-0.0022089300649324006,1.4352390586875278e-06
Osimertinib,0.1125069428788731,0.000726511358968126,-0.07866585438078577,0.0009073460640387948
Oxaliplatin,0.28852542174389784,6.905178639030208e-19,0.23189800144421596,1.9748810907626395e-16
P22077,0.230145732690205,2.772454737548146e-12,0.10608328366694808,4.955762843367311e-11
PAK_5339,0.18539985792140237,9.399960949955499e-07,0.14059627897997468,1.8288359399233148e-06
PBD-288,0.16366977497853355,1.0747188419135792e-05,0.1505553001029965,1.6888438944356243e-05
PCI-34051,0.16733357048408515,1.0771590759041813e-06,0.024717763223611716,2.081537133166188e-06
PD0325901,0.11860275664603409,0.0003363815065670489,0.015572170785267682,0.0004372959585371636
PD173074,0.08843512080307127,0.007633932136917532,-0.05709289856422621,0.008397325350609285
PF-4708671,0.14789600907700656,0.02395663373313731,-0.03343066829081332,0.025757884389764174
PFI-1,0.23028194683631134,3.651161092480414e-12,0.0652874998097231,5.8012892913855464e-11
PFI3,0.24833042563835828,2.8510429016128097e-13,-0.14238806242113536,7.806084343023502e-12
PLX-4720,0.09427773246736298,0.004576328777853542,-0.07944665248289685,0.0051528741356933585
POMHEX,0.18322291448594932,7.974560262412344e-07,0.15021932568620058,1.5621398870205e-06
PRIMA-1MET,0.19540394554333065,1.1294799566546972e-08,0.11455251958443677,3.6708098591277654e-08
PRT062607,0.1535211926320757,7.845346841535373e-06,0.060911701875750256,1.2465384425995092e-05
Paclitaxel,0.18203704778236354,3.8079521203127994e-08,0.06165521217374019,1.0677199082445691e-07
Palbociclib,0.21460249039342846,6.10264465896751e-11,0.1222820765980573,4.986732492756308e-10
Pevonedistat,0.17484589178162607,1.3427295750743915e-07,0.16091049514121727,3.1737244501758347e-07
Picolinici-acid,0.22030880771070394,1.1091993530025641e-10,-0.167172887700947,7.737341828261789e-10
Pictilisib,0.08960965612947995,0.006862987449494153,0.027067068156496937,0.007637410157802831
Piperlongumine,0.2912045329291816,4.369135363229342e-05,0.22803630476715345,6.310973302442383e-05
Podophyllotoxin bromide,0.17716310194367027,2.7893938021959497e-06,0.14976484721342767,4.8349492571396464e-06
