drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
PBD-288,-0.31534834348232826,5.383289240510018e-18,-0.30067007394793094,2.4438424171204207e-17
PCI-34051,-0.32571750081440426,3.2719797995656342e-22,-0.14546468789194636,2.9243319458617857e-21
PD0325901,0.12320042320151006,0.000194864685052189,0.22629349850740696,0.0002402211203660606
PD173074,-0.2265750300643658,4.784272738400322e-12,-0.03429863687915726,1.036592426653403e-11
PF-4708671,-0.23256603787904664,0.00034347880071045105,-0.052814175612754866,0.00041980742309055127
PFI-1,-0.2212529774839092,2.5500407472170576e-11,-0.015502265592143542,5.100081494434115e-11
PFI3,-0.3233060744943556,6.85938911704078e-22,0.20875159249209366,5.605100821353323e-21
PLX-4720,-0.14328874710289136,1.5449616239214182e-05,0.10607063569526301,2.01762111617135e-05
POMHEX,-0.37625088106273963,1.69611400171758e-25,-0.34557013407805104,3.0318037780701742e-24
PRIMA-1MET,-0.33164055342644033,5.162016719425967e-23,-0.24835171579826762,5.462475689643042e-22
PRT062607,-0.2133027804339697,4.2406520351764784e-10,-0.0963853209238094,7.486583222595511e-10
Paclitaxel,-0.17886002328397937,6.591626188611292e-08,-0.037641256502132535,9.870183716978165e-08
Palbociclib,-0.24855339202754184,2.798799046161971e-14,-0.12061593560247497,8.167923746962487e-14
Pevonedistat,-0.16371489795453864,8.119655659929019e-07,-0.1413767658440063,1.1327909847510729e-06
Picolinici-acid,-0.2869604317643096,2.2809987914366623e-17,0.23234331176921172,9.593612563983609e-17
Pictilisib,-0.013321226105279842,0.6883500738196815,0.06357898051946512,0.7005982957737684
Piperlongumine,-0.3024679663819234,2.1111977567483032e-05,-0.23974924221548632,2.7321382734389806e-05
Podophyllotoxin bromide,-0.2771258950299492,1.1949379791564034e-13,-0.2352518958977468,3.106838745806649e-13
Pyridostatin,-0.25968816838574027,3.1432377065461885e-15,-0.11372562307170338,1.0215522546275112e-14
RO-3306,-0.2879186860724721,1.3319223822187143e-18,-0.205904777247284,6.348830021909205e-18
RVX-208,-0.23060236420299685,1.3715658054167449e-11,0.08617244461342387,2.8019130024942073e-11
Rapamycin,-0.1503813345984665,6.383990775556745e-06,-0.004396755249442434,8.612364914194477e-06
Refametinib,0.17201033464624524,2.431824341586543e-07,0.257688502135503,3.494983727104278e-07
Remodelin,-0.2107582707081883,6.131302480411422e-05,-0.0005743649321151596,7.724900922456681e-05
Ribociclib,-0.32194150705506647,3.5692679910431516e-23,0.034607355621246255,3.926194790147467e-22
Romidepsin,-0.1952159837700751,2.3139047013370115e-07,-0.08665963178357201,3.3423067908201277e-07
Rucaparib,-0.33052533700994424,3.72728237363115e-24,-0.03605123947551107,4.6347946037326477e-23
Ruxolitinib,-0.25727477651484454,3.1663206633296826e-14,0.08574943749631775,9.055677097122893e-14
SB216763,-0.21784351663524515,4.0555933945328556e-11,0.1903720528928394,7.890474223376848e-11
SB505124,-0.22816951417672887,0.00048732720886829323,-0.11426352269336888,0.0005930875818567314
SB590885,-0.305030508957678,1.5587805579736334e-20,0.04043254384802643,8.741396854518806e-20
SCH772984,0.08934202354734329,0.007127020759759745,0.22884463837643607,0.008088602925759076
SGC-CBP30,-0.2592174243628723,4.669348695833867e-12,0.1855743608743696,1.0194150587851038e-11
SGC0946,-0.20098077627936956,1.4864647784514088e-09,0.2931055860176524,2.4432696933166833e-09
SL0101,-0.26166643703499587,0.0002557035235295775,0.15131247529669023,0.0003138678443324428
SN-38,-0.2841838076343305,3.513518680006929e-18,-0.2218687375564917,1.620752165293519e-17
Sabutoclax,-0.2515844448068019,1.4544654435750062e-13,-0.24181675155626633,3.7475415933554213e-13
Sapitinib,0.05426859584870037,0.10221068632807265,0.2599710520416455,0.1086700977317055
Savolitinib,-0.22805461483641395,4.525784543541398e-12,0.14425178887316903,9.956725995791076e-12
Schweinfurthin A,-0.3470559329229754,5.808997883332612e-21,-0.31287014247658385,3.6116812926807107e-20
Selumetinib,0.01684414508159438,0.6120272134613431,0.20304056629235503,0.6273827349460364
Sepantronium bromide,-0.03359653530436458,0.31404073706545954,-0.14048256907511644,0.32608124052537424
Serdemetan,-0.30965987447067705,2.9683850757894562e-21,-0.15840052153181694,2.0002186615000027e-20
