drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
Ruxolitinib,-0.24370430031092408,7.072671974106371e-13,0.03523413157440798,2.085344520200435e-12
SB216763,-0.239329338132859,3.546202336385059e-13,0.11369672077805872,1.1269042980068078e-12
SB505124,-0.15777285179221764,0.016632845811348287,-0.030686040748695003,0.018728322448998466
SB590885,-0.2984633782300263,1.0939751760117284e-19,-0.025407041549147507,2.085846002262362e-18
SCH772984,-0.048705725754491266,0.1429537308204116,0.0726561310911918,0.15086629894700265
SGC-CBP30,-0.2721868131737672,3.4748821769790396e-13,0.0760121248808261,1.1166475310292194e-12
SGC0946,-0.21537964260692738,8.637822300435537e-11,0.21369744380986802,1.843594908898928e-10
SL0101,-0.3012055662717002,2.2939701218066795e-05,0.0939240268704079,3.0095204350307816e-05
SN-38,-0.21234370248193724,1.2348929973056048e-10,-0.13260970444749154,2.5227099802100213e-10
Sabutoclax,-0.2544963960469021,7.448182262586138e-14,-0.2464915709877386,2.7664676975319943e-13
Sapitinib,-0.013549981199616886,0.6834510752934505,0.1653351765302092,0.6882641110349537
Savolitinib,-0.19168767078491072,6.9040644759409324e-09,0.1579233521916631,1.1894954458548835e-08
Schweinfurthin A,-0.2192127742521947,5.929777795069374e-09,-0.17991046911088995,1.0533642542794044e-08
Selumetinib,-0.04667120727660703,0.15973913758586827,0.09721116116451088,0.16734576318519534
Sepantronium bromide,-0.059509439723588145,0.07436135092438267,-0.14515818803545102,0.08025413722405074
Serdemetan,-0.27524741036606803,5.928933459013035e-17,-0.12793717324606418,4.710208247993689e-16
Sinularin,-0.18298752968278836,1.2827585935237872e-06,0.12653513531187568,1.8528735239788038e-06
Sorafenib,-0.33533224938137784,4.3157690770993545e-25,-0.2506279987228626,4.1143665201680513e-23
Staurosporine,-0.09403421783898032,0.004524813587058413,-0.11740281299143449,0.00519717544537633
TAF1_5496,-0.13409817852096345,0.00041235293197722597,0.037139792771442845,0.0005061499508389984
THR-101,-0.2534697337240875,7.935701942648677e-12,0.031224667598440798,1.9735745700848016e-11
THR-102,-0.24208823697396942,6.89710579108714e-11,0.08086340979069637,1.4943729214022137e-10
THR-103,-0.30334304514003657,1.630378825670452e-16,-0.10973512554446739,1.1102103431946412e-15
TW 37,-0.17681498829039816,0.0006907313410843584,-0.11381535598917143,0.0008370727269073157
Talazoparib,-0.15323558136155713,3.972237254002387e-06,-0.07439214020840945,5.596353963766909e-06
Tamoxifen,-0.27107129673901464,1.3209875628236686e-16,-0.09813954956368333,1.021087683696133e-15
Tanespimycin,0.050156022687771876,0.13444013102865887,0.14175626359149765,0.14240695360813496
