drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
GW441756,0.4054763217108371,8.840707782882227e-37,-0.25250928715928894,2.8732300294367235e-36
Gallibiscoquinazole,0.4341360158196668,3.954184411546733e-33,-0.25647082990587833,1.0007935767277572e-32
Gefitinib,0.13404049470019921,5.487206262192651e-05,-0.47912571248289026,6.082717019329838e-05
Gemcitabine,0.2920507829828728,3.246284503863278e-19,0.2375360288319395,4.938496638855838e-19
HKMTI-1-005,0.4833818293625217,3.3694659301069636e-43,0.3001388810132673,1.7208343857331993e-42
I-BET-762,0.351871699744186,7.363654543310991e-26,0.19188377636851428,1.3855297364387787e-25
I-BRD9,0.5061954068256052,9.872714994256293e-60,0.23146933484229548,2.566905898506636e-58
IAP_5620,0.368063962074014,1.6948625766664866e-23,-0.2112834998151095,2.785808603026524e-23
ICL-SIRT078,0.45425294390131726,1.081974494272522e-37,0.18307506287029757,3.728249462192064e-37
IGF1R_3801,0.20692256460726977,4.134065379257593e-08,0.12901878189930718,4.82588856517417e-08
IOX2,0.437539611463213,2.4646261757570737e-10,-0.26906872979332624,3.025249297281215e-10
IRAK4_4710,0.3425015188504257,1.882736199741048e-20,-0.2928327333854669,2.9106083952753496e-20
IWP-2,0.4831045108739602,2.812871866552736e-50,-0.21346907325265452,2.298518153811664e-49
Ibrutinib,0.1530940485649065,8.743445894608314e-06,-0.1460225823294122,9.806374611207757e-06
Ipatasertib,0.2382815122817024,4.385793061588002e-13,-0.020229021108614798,5.727565368101227e-13
Irinotecan,0.3985816281961743,6.632386582295942e-36,0.31568515683065274,2.0618071331919997e-35
JAK1_8709,0.4355766471515252,2.314554969551249e-33,0.09750701037089995,5.963628119744659e-33
JAK_8517,0.29811364948177643,1.1945719258212224e-15,0.1530511333751678,1.6504713564486456e-15
JNK Inhibitor VIII,0.34860131141343503,6.090422107273721e-27,-0.37976356954501095,1.1769329207299218e-26
JQ1,0.40165660643819123,6.595839517423401e-36,0.3283454477263062,2.0618071331919997e-35
KRAS (G12C) Inhibitor-12,0.4476316880105717,1.2497211609893509e-42,0.26250880723337605,5.957004200715906e-42
KU-55933,0.4070716027751016,3.6665480827301232e-37,-0.09668612774834368,1.2193404089079248e-36
L-Oxonoreleagnine,0.3736840191031861,2.5337003319697825e-24,-0.40503547400177303,4.3133231841866536e-24
LCL161,0.24614517631960833,4.807911894964644e-13,-0.3437922284565932,6.250285463454038e-13
LGK974,0.5005355433372505,1.2890626031115386e-58,0.08260178775718872,2.6333707463564285e-57
LJI308,0.37172709607377225,8.941187226401599e-31,-0.2199196312301119,2.0295075767863947e-30
LMB_AB1,0.5622218761579142,7.723306264491051e-59,-0.15469459830840637,1.699127378188031e-57
LMB_AB2,0.5258314544993633,2.172888454006346e-50,-0.3332573616323665,1.827782640722985e-49
LMB_AB3,0.4496555764512568,1.075699133629179e-35,-0.1433803271300867,3.308064002343497e-35
LMP744,0.3784250455266415,5.984401621648592e-25,0.3512522145024039,1.0697117898696858e-24
LY2109761,0.3266357761499015,2.7614419116482396e-22,-0.3244014572175164,4.461990885488117e-22
Lapatinib,0.11141036343287736,0.0007710517390799555,-0.11812298453109232,0.0008353060506699517
Leflunomide,0.49924594969259145,3.7473309562516825e-54,0.2554158543713517,4.871530243127187e-53
Lenalidomide,0.5450701972327571,3.603588126837547e-70,0.03374927409505435,3.4354206809184614e-68
Lestaurtinib,0.457437517280037,3.126680333844892e-47,0.4121222437088208,1.943979511912259e-46
Linsitinib,0.45078063501756094,1.0674083271362318e-46,0.08315367574424537,6.495293224701326e-46
Luminespib,0.21425869965961417,7.217601954029544e-11,0.17343757973476942,8.974931125445434e-11
MG-132,0.1966176365087336,2.1661493778136923e-09,0.18301407775783157,2.5813280085613164e-09
MIM1,0.40144827474526684,3.504330749447501e-29,0.07673750353931763,7.479392495089442e-29
MIRA-1,0.5093924893074575,4.1193432145322116e-61,0.034253992600092806,1.4726651991952656e-59
MK-1775,0.42978866991603076,3.678892394149423e-42,0.40362730032492805,1.6584988048540413e-41
MK-2206,0.3725795884494301,2.411637215570486e-31,0.20339750826654035,5.562324545589993e-31
MK-8776,0.4739635548305147,2.933462717711914e-51,0.32717306332883045,2.796567790885358e-50
ML323,0.47968562663971476,1.940794604774986e-49,0.11391287116982704,1.4232493768349896e-48
MN-64,0.2323263739643298,9.301387416743699e-12,-0.30284387611451485,1.177078230614468e-11
Methotrexate,0.32819988370418346,3.0261422188842073e-22,0.21672425332617046,4.862228508993726e-22
Mirin,0.4235736688159381,6.741873340049679e-38,0.2606159157002769,2.3514338722612293e-37
Mitoxantrone,0.411751310879949,1.1761564994553529e-29,0.36057456822499173,2.5483390821532646e-29
Motesanib,0.5268081109377892,7.583873674404447e-65,-0.20403289555698242,4.337975741759343e-63
Mycophenolic acid,0.30761997504298216,4.303914291869501e-17,0.20969102613388832,6.154597437373387e-17
N-acetyl cysteine,0.22219879176985943,2.1610329183916736e-09,-0.3913026302472041,2.5813280085613164e-09
N25720-51-A1,0.47262224092790006,3.541984925777222e-41,0.3152000714137891,1.5119517742869932e-40
N27922-53-1,0.5104773200088008,6.702104990856681e-49,-0.14932169267838413,4.675126896061002e-48
N29087-69-1,0.5181640267022121,1.4068454356583487e-50,-0.22256253884637964,1.2192660442372356e-49
N30652-18-1,0.5234531033651809,9.300392336603947e-52,-0.00606246503486234,9.499686458102603e-51
NU7441,0.29851938907116454,1.0265345027727351e-19,0.08115656180013997,1.5699939454171242e-19
NVP-ADW742,0.3772778649520967,8.025741215795806e-32,0.20112276024310122,1.9452220234894918e-31
Navitoclax,0.38188381310900615,6.201081111113787e-33,0.2862836947322178,1.5421819111117765e-32
Nelarabine,0.48699295917354424,2.2395132720597538e-42,-0.2563082175378539,1.050001304605065e-41
Nilotinib,0.444722179510235,8.866244520597983e-45,0.08357646987231182,4.695825801650043e-44
Niraparib,0.45959437098327593,3.970182452476318e-45,0.23304412869278776,2.1424003422796736e-44
Nutlin-3a (-),0.41202338325291027,1.3281117350106363e-38,0.07605040109415497,4.997894160697921e-38
OF-1,0.31832368162167385,3.09997490274858e-21,-0.09158479064674317,4.925515678811633e-21
OSI-027,0.16812510363383126,3.803390867660315e-07,-0.06513196439232062,4.4039262678172066e-07
OTX015,0.29544172250584877,2.3165218111171867e-18,0.19610785185851035,3.486974936734291e-18
Obatoclax Mesylate,0.25494623848530434,1.109577930358472e-12,0.1863130227155819,1.4294562526239774e-12
Olaparib,0.4684669338309152,8.944204471096591e-51,0.14192440173569212,8.251749931398792e-50
Osimertinib,0.16295890922273612,9.009556895990736e-07,-0.2386871969107108,1.0265869610571117e-06
Oxaliplatin,0.5065566119956142,2.0727673050709202e-60,0.35221417184840287,6.5867938805587015e-59
P22077,0.45689475336800833,1.275623000380607e-47,0.21299265066167836,8.107292846863413e-47
PAK_5339,0.40017250705164814,6.382962710453216e-28,0.27448841705100246,1.2855826304152251e-27
PBD-288,0.4780316011797277,3.711325996876176e-42,0.45438238627271144,1.6584988048540413e-41
PCI-34051,0.47554968999996555,1.2853482713251312e-48,0.18176906080024263,8.752609657118751e-48
PD0325901,-0.157681075160507,1.7526479278273331e-06,-0.3208619186143088,1.989116299042132e-06
PD173074,0.30016333094799535,2.2131735951759025e-20,-0.020897127079995217,3.4030518721521945e-20
