,sr,dne,shannon,mad800,cytotrace,activity,netith
H3255,3.172611856832705,43.59435862043685,4.727552136828448,2.3708545869692648,9.583029872965339,0.18343387558070437,6.040934539488809
HCC2218,3.0474337922603043,189.40945853479263,4.445651466317389,1.2946289711362302,9.112586605839992,0.2782160117492523,5.844860651711954
HH,1.4486533658167062,-7.212146979745782,4.225116043228452,0.6041458228272101,8.534264408734085,0.2632790947242809,5.8622724887881565
HT-144,3.0075264612078643,192.17207474385805,4.538873425585765,2.15707466099838,9.445470420385467,0.17769830799057693,5.811767278487669
EC-GI-10,3.2285286623626392,240.16734365600306,4.884441666894228,2.4297517896428955,9.71920508617278,0.16024955213775724,5.694948621284745
ABC-1,3.0607202735992907,183.71624372737804,4.507811463250125,1.31003536912942,8.877656023186505,0.20758180515471003,5.620186522704701
CAL-27,3.226300414035874,-12.081207422859933,4.785891024131423,2.6036747423171605,10.140694840277765,0.28168795948764025,5.405777906699883
CGTH-W-1,1.483081330438426,205.85471132871623,4.718502512879642,2.3514346195059455,9.599130337333188,0.19530326394184938,5.5576862477493085
DND-41,1.4970443651613234,299.51971272533524,4.08663764280063,0.4558260464873951,8.071554929252851,0.2396716841435051,5.685849305057825
EW-24,1.5771558207799914,133.78547000136865,4.359964609016145,1.7201582468564347,8.915822694989272,0.16360226990005236,5.800745904040827
EMC-BAC-1,1.5788360506193686,40.21094708759398,4.996162998518507,2.4478337639036205,9.930511671655232,0.18733723083416037,5.593020934174207
HCC70,2.221905778184378e-14,-76.63155599338037,4.7498478400099575,2.52573027372049,9.831819322833958,0.14869681255532283,5.638391172634412
H3118,2.612491602191384,279.6447148721737,4.712849971925605,2.211839259839,9.435390794210148,0.1556251952071868,5.701684902691679
HCC1569,3.061143493892581,151.11756622040178,4.548995277413572,2.0982183344311798,9.406487509005583,0.19309765016567046,5.775611528707077
HARA,3.2289920394206018,241.52308080237145,4.709640271811127,2.1089242064958147,9.405485802938202,0.14926292541763497,5.685343420790574
HT-115,1.4556300952531807,161.07112722440206,4.487679634755027,1.9072078539173705,9.509486025643549,0.17366798326162933,6.319233760939836
EB2,1.5245007107806625,141.50761892072018,4.355768106309994,0.6582416220518452,8.557538051685434,0.30517610704008385,5.409062413967431
ALL-PO,1.4978052118150376,313.6117897304299,4.140652507337091,0.7765804389060902,8.162192311332504,0.25943251838818304,5.455203721310588
BICR22,1.4744275485277099,178.0098430084165,4.947300440259863,2.550670954352925,9.958344683533173,0.19396280801415197,5.683980582476863
CTB-1,1.4512871850818607,132.0614587934165,4.216761912533038,0.5659457488410902,8.242289228113027,0.2750699757932314,5.622943184279895
DOHH-2,4.0266007623844515e-14,174.29250522544586,4.4276177552192255,0.6265295569566347,8.836778053110823,0.28669115988594757,5.442776866965638
ESO26,2.5611791450401765e-14,12.470084506050625,4.652268969235115,1.9689350454552852,9.55768071280679,0.279341443160653,6.022880552213218
Hs-944-T,1.5301222632222202,175.3960895440858,4.789410955377057,2.2541465934353395,9.664154075972759,0.23289811245130465,6.050670885350319
HCC1806,3.1780828946902964,43.395486823238,4.96359734534733,2.06667770080849,9.678639416560333,0.19518154237279003,5.517306976976785
Hs-683,2.653476788885013,73.50173873773747,4.948947289329718,2.4960400210145455,9.854420256750535,0.17786034930232275,5.880970583738582
HCC1428,1.7867196787169496e-14,227.29143100667437,4.330405372770719,1.4134618922785158,8.932247636111585,0.2201652275500943,5.911671248240618
HuH-7,3.1371754964507055,148.9461318837069,4.744662238777824,2.19369355444491,9.435532892851,0.2655392765551631,5.494465246833467
HT-3,3.147926942300617e-14,86.33663488570198,4.710666343671782,2.336701882636005,9.761619715425958,0.21144215611354475,5.716599256853451
NCI-H1869,1.5742404145471118,8.252365439295772,4.824535687919363,2.44080720925842,9.662091021472527,0.17814098467248116,6.211868019224237
NCI-H2347,3.9840080449851366e-14,5.274797647600735,4.900431911923028,2.482282467337501,9.960594916985341,0.2087745072340034,5.768843404335852
NCI-H2170,1.5738142633816372,249.2437048287089,4.296202632838514,1.8093952486632647,9.05474008705662,0.1724746980034076,5.693435254361871
NCI-H510A,1.7383001367560151,215.46536413761544,4.5495799939807835,1.8366047191116348,9.00117276084049,0.24429861617370247,5.945151305728098
NCI-H810,2.975310031927492,212.17322407461404,4.304677579934799,1.2525094570206408,9.140090686459768,0.3159624234413646,5.517653993965211
NCI-SNU-1,2.7596774337438394,195.4877072886667,4.198053408148869,0.570981990780095,8.809437061669595,0.2094914016001738,5.385244116593697
NUGC-3,1.4966977295980999,166.89079743669078,4.81234915176078,2.1142497648378002,9.641052474282787,0.16619222858876392,5.724553104036959
NB7,3.044684106644766,136.18463949099535,4.487916761122064,1.689303362586495,8.93144441549996,0.20580967447302184,5.368450558028767
NMC-G1,1.720116966047135,143.51647507342727,5.078150775824876,2.56914209459543,10.192520143597639,0.21314349417477768,5.975619027429439
OCI-M1,2.851393984652073,235.71493354092468,4.422934510889286,0.7207393986988555,8.527739496403248,0.25466191760812157,5.435907234241059
NCI-H1666,1.5134732373430582,73.52816888623315,4.788048318331526,2.3321844974176287,10.015599356479452,0.20184101986454425,5.676207644026412
SW1710,3.090814226358115,19.695836461967986,4.780608471230298,2.4760306885912353,9.74140398069281,0.16254903078461078,5.754775049618552
NCI-H1650,3.2088976339120876,163.36642461729062,4.808919486119782,2.456775076570765,9.746053153521691,0.15211624347482375,5.7299223309960405
NCI-H2405,1.6664229905843524,66.56730624209061,4.9008715746505365,2.4543758137936296,9.85386481352521,0.15032438517334032,5.858995223864429
NCI-H2029,2.9399391325812014,61.98227947919224,4.7241768023268635,1.4799852452996896,9.173101294472465,0.27750645445843214,5.643656362251162
NCI-H322M,1.535911114219376,255.99134566891735,4.715211630547208,2.1515230162631402,9.313711772944762,0.17122890252351233,5.766003190871518
NCI-H740,2.987107781582301,127.91312514376799,4.410313731353746,1.5406407700540945,9.232326065140269,0.3256790191049451,5.951337726168393
NCI-SNU-16,3.7356506062529e-14,131.2712288701507,4.6774892029656545,1.94099166022936,9.486931290848446,0.22323858753984835,6.118132710511662
NU-DUL-1,0.07502445961165108,263.72866339264976,4.094892914146541,0.4853792542428399,8.217834439349765,0.2533359457284082,5.487724231249024
NBsusSR,1.579197477310391,157.13610713671676,4.15446866541069,1.0851596650745052,8.780450328509444,0.19566577889398512,5.551020692361388
OVK-18,2.706181459783867,155.24244982191195,4.301875004620502,0.6546681383391899,8.594146693638448,0.1485056265694746,5.921239941073162
OCI-LY-19,1.4330069892018398,278.54035514016914,4.155883343487502,0.5349698515486352,8.239549131875487,0.3029861169563618,5.291149591226937
NCI-H196,3.140526901035588,53.54528826189997,4.606837598734648,2.4343912319721244,9.581314928825089,0.20656200544631118,5.937053149099969
SCH,1.7591259074666135,124.5350540934734,4.5081682252963144,1.756631061276015,9.248054740840963,0.24067371684560962,5.524038476514018
NCI-H1838,3.0962755970427387,-26.971349427136488,4.854266684292163,2.025805849470456,9.070984942104939,0.179051114629831,5.75239316522054
NCI-H2023,3.1158863025019565,55.54157020762719,4.598218816773216,2.3158737848485047,9.70534784274882,0.12853713932173177,5.743146168189389
NCI-H211,2.9924183152344206,214.58751341405195,4.094979302930797,1.0057504553550303,8.617839052120134,0.29443179736383646,5.386879192850962
NCI-H650,1.7693382306533136,203.35157085909415,4.524140476792359,1.99866517051589,9.252178746767285,0.13895024243547002,5.916021496716883
NCI-H841,2.9666576847326267,141.83849933367145,4.3300543116428765,1.2987621359698949,9.073705726152685,0.1746180289281412,5.844022349378938
NALM-6,1.469749462150348,321.92699413753553,4.1890384959970435,0.5888235442606098,8.507572181929056,0.25843895722445676,5.611596423212347
NB14,3.0289093293601987,248.80476286569316,4.219616896838229,0.9051422546098451,8.576955797513186,0.2504924275211626,5.828318921281727
no-11,3.117572680550033,153.83794764298128,4.412152690252261,2.0323687519672253,9.403906267537698,0.18955839177588216,5.76686256734222
OACM5-1,1.6569827500253405,190.95921035533803,4.030595792097245,0.9557613760992849,8.62977674490187,0.19447398925502465,5.686042579770609
OCI-AML5,1.4765649681754458,247.72800190769752,4.317130431756493,0.7677505397305349,8.797992799909409,0.22508908973391561,5.739561320669396
SNU-423,2.267809396866606,77.72338596987692,4.917882170485036,2.3977370840408,9.627663083268985,0.1424416777443368,6.120165782829978
NCI-H1703,3.0197775832870155,193.64795506603372,4.283013925088976,1.1337192914797851,8.964656447429732,0.15087926143029357,5.887606053010984
NCI-H2227,3.1030908576094496,181.76470197199373,4.1286883534771714,1.2590599954133153,8.814698249748547,0.255743096577951,5.660276326317701
NCI-H209,2.9812787655699413,305.3201998154356,4.284481058536141,1.0415179911502899,8.784842429092201,0.3001439410877969,5.684211498758803
NCI-H2291,1.5428104444735973,96.69010160295755,4.914279271257103,2.57371832231809,9.85291032066018,0.1459716614840974,6.142343981503895
NCI-H3122,3.154485240548203,-9.381918463574607,4.537160118291423,2.20090424986065,9.390021528136995,0.14627452121834172,5.7395444578048735
NCI-H747,1.5145800998638954,17.145736810685236,4.893506426599972,2.4979643410174344,9.703248817073439,0.20010125088433595,5.705407587560655
NCI-SNU-5,1.5137640877836156,93.82456211376805,4.549350275410475,1.4486697966493909,9.438316405551754,0.19479074973051916,5.587216258033094
NCC021,3.1591152597503847,149.05500880153346,4.791471346777639,2.4211962226098898,9.522320971150172,0.1633526583214577,5.887093269639365
NY,3.022406238740657,261.5793173618673,4.575943077721457,2.214907230677905,9.35083387504351,0.16122616236354678,5.597302939818007
OVCAR-4,2.9706880473358175,-40.189451226886206,4.60951066914888,1.831479637772885,9.166377567612633,0.1862854713200013,5.832630778393365
OACp4C,1.51369866931318,128.85903602880273,4.857972976289473,2.310666673798955,9.661608916997725,0.16110113070801946,5.289008418355589
SN12C,3.1732696339404987,186.25521443126667,4.74052431242138,2.2029250148439,9.474605257175716,0.18302241954494847,5.451821501862415
SCC-25,1.5053228915689811,42.01434961598483,5.17265070323125,2.3421566005087846,10.12623804989148,0.2431542712921165,5.3470834977419655
NCI-H1693,3.1220660119337227,234.52736775802137,4.922496615336685,2.238466152535975,9.159752142344733,0.16779068885446338,5.845443956786356
NCI-H2444,2.9500414541445537,161.3690648897491,4.921922614574807,2.3246060026354245,9.606375449895149,0.18676158653739924,5.499667894071993
NCI-H520,1.505955786607518,171.46871676033786,4.273694795678439,1.48119588084304,8.91507569930974,0.18370641709709173,5.62324159522693
NCI-H526,2.03746928552646,231.1500200543232,4.449989033697229,1.2079010312552296,8.92164165666261,0.2790509861627012,5.577309393272498
NCI-H929,1.5753620879466168,50.37858006988296,3.9757961336792764,0.7503247970124349,8.244707016273352,0.2728903485080622,5.514113191588459
NAMALWA,1.5040255333732084,303.6716268264935,4.38988908984196,0.6088209282566248,8.672990880217688,0.2293415977201366,5.483665343525976
NKM-1,1.9248145788907864,277.67366022881265,4.362304955815396,0.5809394488763804,8.554545247993955,0.29241523101227085,5.519145823110423
NB13,1.6672366572548125,200.50457449661587,4.0167339150081975,0.8383833920626549,8.462467506423302,0.26637924707990807,5.673005405779652
OVCAR-3,3.0276823936545334,129.99347688516272,4.611295513521804,2.03961854359003,9.217838702398206,0.18986288192310863,5.773706591876182
NCI-H1694,2.5656529319291215,259.6097418138535,4.1745959623688,1.0316684805778598,8.927588946461107,0.27614338464947547,5.76014337526379
SW1116,1.506016193712633,152.16083677670957,4.8226478260524015,2.69254855233258,9.960824916115365,0.2566858208012715,5.478228060271126
SNU-C2B,1.528172513816985,125.29778397041403,4.482671277098052,2.0652258149353098,9.469354310657607,0.12325551356120634,5.992536568966467
NCI-H2135,3.0425631203843198,219.73340326945737,4.456819062272851,1.2935221745624157,9.307342550832034,0.17270971003508806,5.52342598524956
NCI-H2085,3.1373770674883747,136.77329728615825,4.866195762780102,2.3133613885614546,9.589672259723006,0.21243230542699995,5.930486253966234
NCI-H378,1.5784463852252946,303.21357222704535,4.290562541538734,1.1725729839417147,8.942276705520465,0.3090094391294117,5.90602293557922
NCI-H64,1.5995420200894783,249.7236560892805,4.350641373969682,0.8047205086149751,8.646670909820774,0.306945561693036,5.805068925791648
NCI-H69,3.023995027605056,243.23227038978877,4.658259216117374,1.25132305425748,9.151185891882179,0.33182875637979004,5.349316230795951
NB10,2.8553400860917337,196.2065836321469,4.410309438454074,1.1076596727119496,8.798877707666604,0.27635372204395736,5.857212221389943
NOMO-1,1.448420263417159,223.28520267938902,4.337849967889794,1.1508478837087852,9.25769059633599,0.250672300465964,5.351832570390823
NB17,1.7793051015269923,231.06423989543217,4.323851502725621,1.0073737004665702,8.832377432023534,0.25764347892303574,5.544773769999689
OCUM-1,1.5666646807621632e-14,89.78123985048184,4.711625892220537,2.1048637101647056,9.886049451358975,0.2500255716988742,5.651977042917967
SW1463,3.939760695250556e-14,95.04471275767949,4.5007965205223455,1.5250269314211902,9.16561400696214,0.2077886883443868,5.640354937924079
SW13,2.781684473618403,157.4663703882938,4.2052918307314595,0.6971220785339198,8.606868183762854,0.18208665799258228,6.346254007534372
SNU-398,2.992095121225609,-134.7627016784966,4.265833974663563,1.2463223627627453,8.373504120808134,0.2062010706529131,5.864414802641883
NCI-H2126,1.560256437292082,224.7299082593467,4.6520316957290575,1.2035314520072846,9.368910481709115,0.32944577501450784,5.440909293677522
NCI-H2342,3.101209529973131,123.63707709908866,4.310546581096884,1.5906090774709842,9.064377046390767,0.15495233765240934,5.694292323912321
NCI-H630,1.456252954708059,47.0028767515042,4.336033529568487,1.3096018650821046,9.089729600625354,0.18617042908010442,5.774377254437701
NCI-H596,3.2168030034315724,5.918226779442477,4.924027529596431,2.342161996630275,10.063606612788227,0.23788815598759788,5.751628935175204
NCI-H82,4.335610044981646e-14,286.3883302256263,4.070240222345912,0.9393378856339147,8.541331318038068,0.2875601809774045,5.604772510175669
NB12,3.0487225772807083,254.7419755569663,4.2446386500267455,1.0343379423384547,8.881262092285219,0.23639460889890546,5.346137970089882
NH-12,1.8145668907410113,248.22895795435338,4.3029767070708225,1.6714736964924057,8.929940820420034,0.2287010287824065,5.707847092596718
NB5,3.151163065340125,234.24339709745828,4.3030321882586104,1.465271405393135,9.095405980412979,0.17626515153005784,5.785301473943921
SCC-3,1.572811501143446,146.16103033605637,4.521362486556918,1.8310684323346649,9.349345377042091,0.20765657200651103,5.408124682839701
SW48,1.4943530139108305,218.54132573419028,4.545995177679055,1.45417402437129,9.371290041622164,0.22608915131620205,5.663730555297839
SU-DHL-4,1.5868553258985036,326.8650739660698,4.298332969907802,0.49898617603263484,8.353804176960978,0.27247065621337124,5.360193321010415
SF268,2.3713969032545776,162.73624108998138,4.642994846361059,2.13304971689292,9.332508674349054,0.1960354382366972,5.624640192154753
NCI-H23,2.3877975152635793,104.34798020623516,4.3142350884732865,1.7738415552328244,8.940363230489439,0.1372128756807896,5.588838564563929
NCI-H522,3.0472481920935053,228.66891281974455,4.214285931111743,0.8173205580594849,8.672886083669873,0.21391615576264622,5.406370773689578
NCI-H835,1.9450489804335807,187.41977868933307,4.4242115463617235,1.4297164787928256,8.975861056197745,0.33563817230881904,6.003513147427458
NCI-H647,3.1501538000341593,17.748574258842126,4.684919403129932,2.2674929432989552,9.588249925910338,0.16939923044353714,5.886541800069648
NB69,3.1368213979605537,191.60632056900067,4.4843472443628425,1.7607781392022002,8.985634556322823,0.21562381118652188,5.671197963628616
no-10,1.5214201269347885,225.44816537227902,4.686008223871857,2.24322449150958,9.625804561347877,0.16631340911170184,6.045272612117634
NTERA-S-cl-D1,2.9757504297636572,59.78879308605603,4.427049286371609,2.07464016064631,9.034971460689064,0.20986894575807977,5.767777628586529
SCC-4,1.5004966610613286,255.95111137129607,5.048968035566214,2.24099708930577,9.961891138231918,0.18338898793474226,5.364726391638219
NCI-H1975,3.2271971736607776,111.23935937491379,4.774300805664197,2.1708787816458397,9.51015261365737,0.1316519791023887,5.953877676555783
SW982,3.177865607460526,107.4419941554735,5.045323849101123,2.5777791594251047,10.03008656240981,0.2154707574416256,6.068483209766214
SF126,3.0570697367160187,63.845064502887396,4.874769920241606,2.529555297085095,9.747280652910069,0.16962432173582256,6.205560548640005
CMK,2.522240962318339,267.3812334188866,4.396542391409632,1.0032361657713602,8.827813513686003,0.28162170288302285,5.510633062643041
NB-TU-1-10,3.03480417904972,259.52700667072645,4.288550017522706,1.1028181879280101,9.166498262936011,0.3189072933067819,5.967632240401263
NCI-H2141,1.5657099530596663,245.14410833111285,4.351904156304897,1.2767607460279147,8.968278150532747,0.37372281627290976,5.866451814073521
NCI-H250,2.87428332197201,-15.784487263228073,4.556979470268924,1.8129572522813802,9.405572885706693,0.31394658804107706,5.73614721912302
CCF-STTG1,3.117492276553361,-146.43240005618793,4.8923764174879905,2.488369916534605,9.924712962784795,0.2450592487091191,5.721367352377127
COR-L321,1.5877976737639712,230.46813418398818,4.595935070093345,1.8033738028978452,9.25872315170382,0.3608826663532687,5.987037170148959
SK-MEL-2,1.5683186746940512,227.5354028655726,4.426596963320742,1.667405414467075,9.162367317941662,0.1965307799850673,5.926340968899738
IOSE-75-16SV40,1.5981401352674587,177.95685279380027,4.752491226294662,2.2529269337562403,9.26584173083578,0.16326845273730417,6.296095770319226
Hs-578-T,3.1024046451333067,208.6629277375735,4.862420982275083,2.44854247377741,10.090301559842334,0.26038752461536113,6.011883247079363
VMRC-LCD,1.528060631828175,52.23871526682288,4.674353884032354,1.43912181039784,9.131652503222005,0.2655675880715773,6.015512371651379
OVCA420,1.679105180862713,61.66580493278539,4.597156176775487,2.2751952228080348,9.655484159789289,0.15647714465928245,5.862876277260889
BL-41,1.4885455038041897,314.66563063114825,4.230730697404423,0.6667974392996849,8.265503755019138,0.28145068949312396,5.65559095721275
UWB1.289,1.4438401743017002,130.81044970085918,4.994269519397453,2.2482946548552096,9.609609604410977,0.1940867526776984,6.089694168319155
COR-L32,2.4690556550297016,175.99925308065045,4.523858815828929,1.090038409978535,9.274227059711505,0.33844469339098504,5.581067450418253
NCI-H1341,1.7431485996024342e-14,112.92301104819788,4.547788616681801,1.284608712800895,9.106865520762131,0.24112555230496643,5.51050549633851
Farage,1.4966679097427324,261.79884266549425,4.283675800114315,0.5513216378744299,8.53893257445805,0.29509335886788157,5.339525065686107
NCI-H660,1.5493453764195204,63.65637328503246,4.669799547292212,1.4143639815476645,8.697088096983242,0.28182641425737104,5.632136695809002
KARPAS-299,1.5508558728830473,29.523971048944674,4.278975901238219,0.7388140895400352,8.861432897711895,0.23751079934987782,5.521006912503764
NCI-H2172,3.019826264738626,195.54870923470514,4.549355581789462,1.6471950663142496,9.36484385757462,0.21268665337247783,5.706452525785323
LK-2,1.4459346701664408,122.70586154769093,4.428632210332341,1.89241373459162,9.321953028829393,0.2658430939999154,5.73350905618778
IOSE-364-,1.5486448558424144,222.13230267612118,4.836359350449748,2.415632441566075,9.625593388684432,0.19172072673007254,5.816600347235412
NCI-H2286,3.050355766678356,77.34499462477598,4.7521021961035625,2.1992880516875104,9.45586556600692,0.15654254909594956,5.761108167803888
SK-GT-2,1.4726108087856953,195.63740100380758,4.686797512635955,2.4532801623472755,9.514735543579242,0.2137765037967878,5.856579956472718
SW756,1.8574613178839001,94.08754877386573,4.684793309644453,1.99426848164112,9.323060138646175,0.20445151584127363,5.573723845701258
NUGC-4,3.1076233725759668,196.28601477836008,4.5568067112327615,1.9173704592328256,9.54964994643464,0.23956942031307552,5.510864846535132
HCC-366,1.572918944035028,-2.7477146290706855,4.804599515068862,2.3601990297373154,9.831656980027397,0.24206658382313462,5.93456336996819
RWPE-1,1.5376351931675838,123.81677363424527,5.106772373656396,2.274827865181469,10.26941768135698,0.24578866333199498,5.753050312933541
ROS-50,1.52742263747384,339.2605156645569,4.08412394831771,0.5139096885572301,8.023086690385243,0.3435764320264143,5.406943698418645
CHSA0011,2.868042802916037,50.60746802009635,4.784357913661878,2.194941261469375,9.984768270228876,0.24817220663524592,5.792082292532975
KYAE-1,1.4305029497341972,-16.418226987107687,4.66243466982343,2.2961677530618747,9.75330831027142,0.18480944740376834,5.86686102647484
Ishikawa,1.5049714517078248,165.15813408346568,4.583436167612972,2.176023394824935,9.19635488522469,0.2090575031640771,5.256706352040727
MOLP-8,1.6131866609502543,-186.50141894175727,3.982388740393391,0.6846116728876204,8.395661960026185,0.24979516390934728,5.547816398076925
NCI-H847,2.5834613836994595,240.0987541503856,4.059339379018601,0.9119643565237054,8.649959558887007,0.27605654980248634,5.508922827841781
COLO-783,3.0281129284081425,132.8222745852562,4.688631304048631,2.1078465036233895,9.678087728433695,0.22147859384768612,5.909754673611797
LP-1,1.4210080029441392,216.30653117874522,4.002258725595027,0.7594770686352899,8.420921102433862,0.2576593817142553,5.556497450580994
NCI-H524,3.0780973200322683,215.57834136785877,4.088581467568847,1.1800700396916355,8.610981718360229,0.3401552280437188,5.546678661502527
NEC8,1.6090648143758386,236.32390896796647,4.303044056810952,1.3683293725129,8.738982716699722,0.3196475695006525,5.529948234574638
CHSA8926,2.9787061731214353,255.0276088129704,4.728282198539292,2.4053482506131303,9.801782932078686,0.22828814391232685,6.052834046396384
RPMI-8402,1.4627934294212568,216.47149301000417,4.048019541369267,0.5684148780664502,8.098265898596845,0.31446564736502264,5.343305748169673
NCI-H2110,3.157094096407199,60.24770099641208,4.703927857057042,2.4388753104269094,9.598133628181845,0.1739362617352681,5.641860880997366
LB2518-MEL,2.1979126726369493,274.90776065536954,4.527865185755235,1.44531316369747,9.035893216778767,0.18364960264366734,5.884651196570993
IOSE-523-,3.1995546078840817,158.25145095418915,4.865228711190366,2.4441708320694,9.577628933278925,0.1801535577953747,5.83681789907278
TYK-nu,2.9097518832828486,-19.888286964597228,4.439346737398001,0.8327370355858199,9.389119594298256,0.23995145902971035,5.735505600171669
SUP-HD1,2.3544137929495923,-240.8736387669084,4.268170200144263,0.5508517239698503,8.66650744747369,0.27043818620230065,5.829993063597775
SK-CO-1,3.206776598525824,192.92355043948373,4.493034054626557,1.8835553730538899,8.964241255567597,0.1656665901272663,5.7513137383313016
EJM,1.5453126331736808,275.82749874921365,4.420710720180304,1.1888511932382453,8.809318606033472,0.2456616676081386,5.517950344452387
CL-40,3.293688961053051e-14,-25.3127268517855,4.690959997555352,2.6264639608747697,10.039308790591505,0.26787854295836694,5.461167050151167
JHOS-4,3.1457806830027932,-104.71377935119813,4.783683357516308,2.19587546591634,9.385069857479941,0.19935080647859518,5.678967760107114
Caov-4,3.1049776708072416,88.18134304466238,4.736303309641613,2.07664906078602,9.225671703781092,0.22681360958244717,5.5101292910869
DIFI,1.7538387580811414,-85.58222334833948,4.603515554324942,1.59703376834991,9.54451382737387,0.2533446361908971,5.587374882911142
NCI-H1836,2.38581441504864,188.07102023220673,4.350027160714918,1.0116222046275003,9.067683325726412,0.3179145268885908,5.779444046532565
huH-1,2.907213325288464,103.8536636420217,4.41134881275516,1.43513065438685,9.327336673485135,0.2319472605471154,5.581446317537664
HCC1143,1.4363815581631483,99.53338255118119,4.892013854174531,2.1973740913187605,9.583919310794274,0.16773340088503844,5.728071903783363
MOG-G-CCM,3.0390758186349793,162.99335738490402,4.9013150982241935,2.4705529108005857,9.869401028610032,0.22111848085836316,5.761804457665066
OV-17R,3.072860483121833,12.555608614244477,4.758054415462103,2.072568913916425,9.232720136413105,0.21127552982505146,5.868736846198689
BICR10,3.0577259512101813,157.25484836126986,4.693023844776975,2.4639321073868796,9.609290885659794,0.15110231133777588,6.087327901118169
NCI-H1435,3.090051670620464,151.4541969704882,4.80775415543321,2.2984315771501707,9.532824795540465,0.17891954513198485,5.579780860376808
COR-L311,2.6584119616675763,163.10522691791914,4.176939298225433,0.8195193250649899,8.672880005534738,0.28215310009166283,5.962355347379986
Mo,1.612378548490034,233.63353945165738,4.253071486956545,1.0140161232810303,8.936490358564747,0.3133155644465701,5.589636681261201
NCI-H1417,1.5669317594577232,199.06988089996025,4.501453307880161,1.72683802686623,9.187189892146634,0.2772402778925392,6.1821723833722615
COR-L279,2.4064917865387363,212.68118906392394,4.512026253978145,1.64277027512976,9.262938632213492,0.2983578947243463,5.860062218724467
MLMA,1.5454414279876336,297.8992432047942,4.4043220298712225,0.6552542271804502,8.850103530128191,0.3541112389261466,5.4511636427969465
Hep3B2-1-7,1.4954290197366917,150.517148500685,4.591258919856833,1.5782753174645001,9.180748420220167,0.25178071815445485,5.550690751005032
LB373-MEL-D,1.618194022356431,37.00760903371082,4.632255520244799,1.840076333159685,9.267825571930116,0.18443561337952039,5.8269638557641885
MDA-MB-468,1.4928389013823284,44.71156555788485,4.798840526266492,2.2753127474158097,9.494875666814526,0.15788106957816186,5.895063116647754
SU-DHL-6,1.5041213830450717,299.5934524214989,4.06818512497745,0.49043777055100013,8.150225132776983,0.31006262204345847,5.446018641736709
RERF-LC-KJ,1.495717370915112,-2.559413811700125,4.579634891745722,1.9888535112374943,9.83191033726393,0.19002628318162124,5.64085603121531
COR-L95,1.4941551568570088,19.53284329015645,4.709401678777315,1.80620795631895,9.351232996010735,0.3523086706760298,5.61881591825364
MHH-CALL-2,1.4503776937514963,316.66954185871776,4.481326202636587,0.7178375890270647,9.007609075716145,0.3680225782150667,5.431139721331859
COR-L303,1.5874371796638147,282.44920214839425,4.199054275326558,0.8719019354160649,8.829449129739375,0.38778120796835597,5.767176965006229
MDA-MB-415,2.4644870071930383,112.38842774195334,4.742050507937039,2.00750505222637,9.514810756169812,0.20840590687488578,6.147546752210257
JHOS-3,3.0208352183512064,-10.015412904774365,4.844652555597122,2.2733114638623295,9.589730625671544,0.19699126843021633,6.307832152053019
NB4,2.99274570679169e-14,256.3531093839181,4.130265667553979,0.761996806940975,8.571241926495029,0.23097625356147303,5.234614333150432
IOSE-397,3.225801489150912,145.04740144919245,4.868956960499022,2.4274060315544252,9.539166665814797,0.19745004365618887,5.851136662928504
HCE-7,1.5800450740299683,265.93059462869985,4.725926820936418,2.04418664219716,9.236756915678853,0.14466124471067746,5.546398304877822
UE6E7T-3,1.6349775876545913,109.06769845672596,4.945847152540217,2.6875011812746954,10.308888664456706,0.26613001975817335,5.818117642626609
OV-7,1.563849297369614,216.79247646089837,4.841642926491418,2.5510257672287002,9.74693393789337,0.192782711705959,5.851579523317853
BICR31,1.6869794758890073,49.29487535334562,5.093768350425226,2.139979220118695,9.818321799196077,0.1989699064838905,5.845739388479791
MDA-MB-330,1.5620826340762959,227.81993083934893,4.247436924841844,1.3431851686562606,9.311416004323664,0.2398483260392821,5.98827368610232
MHH-CALL-4,1.6030959740608604,281.8307338835226,4.476399242851626,0.6116111512291751,8.7516132984057,0.3438832669197173,5.463410620759323
MC-CAR,1.4877111701679344,206.32478790938364,4.4620253063991075,0.8573005041757351,8.929715308502521,0.29292791113211936,5.320490197479641
TGW,3.072948300403242,207.4359069253341,4.0815686340437,0.8497498076201848,8.661694054370447,0.280373950938729,5.641689417078321
NCI-H1436,1.577174457546484,124.39470599287571,4.448037276185513,1.3817200286839002,9.165182307695579,0.2909177561141126,5.865749062828501
CADO-ES1,1.9741402480541728,190.2689643020271,4.395575213738965,0.9317417782665298,9.066741516092439,0.23319842692159337,5.6271587620032175
JHOS-2,1.7353859041706254,-19.45544260993765,4.89905234716527,2.4292480652782653,9.771639926309033,0.22279973103987671,5.503328381011341
YT,1.5651250142745166,110.18170211237069,4.016263118199264,0.6195599977946953,8.555307147723592,0.28152240905992215,5.459966866909876
SK-GT-4,1.5036410211612443,227.20434058085624,4.868467944357796,2.3232127457605243,9.895127090416889,0.19335867770676143,5.638955647009205
RWPE2-W99,1.2953216262308642e-14,222.76232384863744,5.095408534273151,2.390539055098585,10.210152206130584,0.24223056700495793,5.778795344883246
UACC-812,2.9099024228638495,135.56405945343812,4.438687863640627,1.8807152499464148,9.328568359316858,0.23478800785144732,6.104291230750387
SNU-61,1.4431929157162078,11.343881983606565,4.576101504205166,2.33013834346431,9.602306934065744,0.21091370186028494,5.503607124825583
