gene,mean_high,mean_low,delta,cohens_d,p_value,n_high,n_low,fdr,neg_log10_p
NTAN1,-0.11945377954568227,-0.1282417162442145,0.008787936698532214,0.058482342834344746,0.6920249775128515,302,303,0.9366038073892826,0.15987823010937285
SPPL2A,0.0244680293942955,0.026903337767622233,-0.0024353083733267313,-0.019341845960998288,0.6920249775128515,302,303,0.9366038073892826,0.15987823010937285
PSG2,-0.13306279242508134,-0.12227903847352317,-0.010783753951558173,-0.06820110387543526,0.6920259242555852,237,249,0.9364675852346556,0.15987763596194016
FSHR,0.05281796074388083,0.05528547238977856,-0.0024675116458977298,-0.02055740113251044,0.6923681707788651,302,303,0.9367244406508424,0.15966290551766532
SNAPC4,-1.030695978276378,-1.0336460011045698,0.0029500228281917895,0.011388029222582665,0.6923681707788651,302,303,0.9367244406508424,0.15966290551766532
GDF9,-0.06217080749803824,-0.0560388438912479,-0.006131963606790337,-0.05066132036418293,0.6923681707788651,302,303,0.9367244406508424,0.15966290551766532
ABCA5,-0.04558912669999849,-0.05038016725571645,0.004791040555717961,0.03506067186136763,0.6923681707788651,302,303,0.9367244406508424,0.15966290551766532
HTR7,-0.1453862030700661,-0.14467443138302474,-0.0007117716870413682,-0.005597460503724419,0.6923681707788651,302,303,0.9367244406508424,0.15966290551766532
UCP1,-0.006991606041801144,-0.0006782445160459341,-0.00631336152575521,-0.06287961387449217,0.6927114272150541,302,303,0.9367419886821582,0.15944764802721864
RETN,-0.05235218459362094,-0.045269436711115,-0.007082747882505937,-0.0636309934555904,0.6927114272150541,302,303,0.9367419886821582,0.15944764802721864
TMEM43,0.06221488504197686,0.06287777554119281,-0.0006628904992159526,-0.007634762141634996,0.6927114272150541,302,303,0.9367419886821582,0.15944764802721864
EXOC6,-0.030378194678442022,-0.04378527281341691,0.013407078134974888,0.07585087964054671,0.6927114272150541,302,303,0.9367419886821582,0.15944764802721864
PLXNC1,-0.03473439765291935,-0.03258808872583706,-0.0021463089270822924,-0.020641032425084114,0.6927114272150541,302,303,0.9367419886821582,0.15944764802721864
MEX3A,-0.3264304072001288,-0.32271984622092303,-0.003710560979205746,-0.020841558182455613,0.6927114272150541,302,303,0.9367419886821582,0.15944764802721864
IFRD1,0.033620218810860185,0.027183448647867696,0.006436770162992489,0.047632211642198385,0.6927114272150541,302,303,0.9367419886821582,0.15944764802721864
HCK,-0.0617993857009881,-0.06185098468547814,5.1598984490038025e-05,0.00047885629589557643,0.6927114272150541,302,303,0.9367419886821582,0.15944764802721864
RNF11,-0.19568756891064198,-0.20466892234128398,0.008981353430641992,0.06344272455246347,0.6930547467587517,302,303,0.9368626402564684,0.15923245763044283
HSF4,-0.14677601747911787,-0.14548724158456872,-0.001288775894549149,-0.01015139926606241,0.6930547467587517,302,303,0.9368626402564684,0.15923245763044283
LCA5L,-0.019633457593163015,-0.016450923880335658,-0.0031825337128273574,-0.02565490287207563,0.6933981293472518,302,303,0.9370519748207006,0.15901733431974613
ZSCAN32,-0.018031851979278472,-0.013434730028112294,-0.004597121951166178,-0.035839505696350235,0.6933981293472518,302,303,0.9370519748207006,0.15901733431974613
ARL5A,0.0630824596811345,0.054638481729619166,0.008443977951515337,0.05329701740268864,0.6933981293472518,302,303,0.9370519748207006,0.15901733431974613
VASH1,-0.031033984883423665,-0.035297655082061945,0.00426367019863828,0.033220444566430814,0.6933981293472518,302,303,0.9370519748207006,0.15901733431974613
CD93,0.026789624567980178,0.027902978286440977,-0.0011133537184607988,-0.009852585972096562,0.6933981293472518,302,303,0.9370519748207006,0.15901733431974613
ATP7B,0.07162995333014201,0.06805911114554972,0.0035708421845922905,0.032039132994431015,0.6933981293472518,302,303,0.9370519748207006,0.15901733431974613
RBM28,-0.7571091919065431,-0.74785607634927,-0.00925311555727315,-0.03771209659732248,0.6937415749178094,302,303,0.9372069422255472,0.15880227808753453
FAM168B,-0.044379095627909135,-0.049861897187348105,0.00548280155943897,0.05074554732619262,0.6937415749178094,302,303,0.9372069422255472,0.15880227808753453
MRPL4,-0.8442373578748219,-0.851126437641116,0.006889079766294048,0.020651158704109555,0.6937415749178094,302,303,0.9372069422255472,0.15880227808753453
LCE3E,-0.011852342707611515,-0.012311528473391115,0.0004591857657796003,0.0041500986560099335,0.6939335957863183,237,249,0.9373289740856373,0.158682086264698
CDC42SE2,0.017024383390356206,0.016023081917247325,0.0010013014731088815,0.008279244179825944,0.6940850834076411,302,303,0.9373962280307593,0.15858728892621182
TYSND1,-0.02306300691870929,-0.03197472173697294,0.008911714818263649,0.05750951273076397,0.6940850834076411,302,303,0.9373962280307593,0.15858728892621182
TRAF5,0.06889961762548008,0.07496164581035082,-0.006062028184870741,-0.05491565496566613,0.6940850834076411,302,303,0.9373962280307593,0.15858728892621182
IFNL3,-0.05242601946327995,-0.046948014976446274,-0.005478004486833679,-0.025693467017587897,0.6940990842342729,237,250,0.9372778067578978,0.1585785285875043
PPT1,0.0039046531746811703,0.003379884277060634,0.0005247688976205362,0.0037474020885648247,0.6944286547539245,302,303,0.93737953067208,0.1583723668281796
TMCO3,-0.11981948132531937,-0.11441669460557308,-0.005402786719746297,-0.041607593683912245,0.6944286547539245,302,303,0.93737953067208,0.1583723668281796
OIP5,-0.9161739536635886,-0.9408361565943548,0.024662202930766264,0.0662849485440144,0.6944286547539245,302,303,0.93737953067208,0.1583723668281796
CBX2,0.009902114618322227,0.004695290796601428,0.005206823821720799,0.04014535859239457,0.6944286547539245,302,303,0.93737953067208,0.1583723668281796
BEND2,0.16188816646809687,0.1611452287315919,0.0007429377365049672,0.008031470901831464,0.6944286547539245,302,303,0.93737953067208,0.1583723668281796
SLC22A1,0.09027983076029572,0.08175406361434151,0.00852576714595421,0.07830165887451318,0.6944286547539245,302,303,0.93737953067208,0.1583723668281796
MGAT4B,0.015207598831219853,0.015139401590057227,6.819724116262534e-05,0.0004918738234910481,0.6944286547539245,302,303,0.93737953067208,0.1583723668281796
ARFGEF3,0.058220279908294245,0.06674294863095084,-0.008522668722656598,-0.06904867748622656,0.6944286547539245,302,303,0.93737953067208,0.1583723668281796
CH25H,0.050500959709327956,0.04534438389146356,0.005156575817864398,0.03964035857763906,0.6944286547539245,302,303,0.93737953067208,0.1583723668281796
OR4F15,0.03653396923042907,0.03539791799291216,0.001136051237516908,0.00809859844389085,0.694645252347348,240,254,0.9373287386197745,0.15823692818823562
ARX,0.029049867917170714,0.03994115102391003,-0.010891283106739313,-0.08938729037231692,0.6947722888937984,302,303,0.9373972368541862,0.15815751178583737
SFTPC,-0.014279343472038925,-0.006821523227865857,-0.0074578202441730685,-0.06487636638117653,0.6947722888937984,302,303,0.9373972368541862,0.15815751178583737
HTR1F,-0.01837524126329293,-0.011547186024834549,-0.006828055238458381,-0.04698488316576111,0.6951159857643634,302,303,0.9375864786951557,0.1579427237915822
DNAJC8,-0.9232002340317946,-0.9224103679128434,-0.0007898661189512657,-0.0028149369804858675,0.6951159857643634,302,303,0.9375864786951557,0.1579427237915822
FUOM,0.05738398989759209,0.05467421368343396,0.002709776214158126,0.02153646299749854,0.6951159857643634,302,303,0.9375864786951557,0.1579427237915822
PKIA,-0.002457845389132776,-0.005368935953870564,0.002911090564737788,0.026303544152406037,0.6951159857643634,302,303,0.9375864786951557,0.1579427237915822
HOXD13,-0.2609993490269276,-0.25365812505112406,-0.007341223975803557,-0.03215582708473482,0.6951159857643634,302,303,0.9375864786951557,0.1579427237915822
FBXO27,0.10136149492904911,0.10140463488534304,-4.3139956293930526e-05,-0.00030782537772361987,0.6951159857643634,302,303,0.9375864786951557,0.1579427237915822
SIRT5,0.0021750026483555,-0.0039898097397313885,0.0061648123880868886,0.03324757658298905,0.6954597453026811,302,303,0.9377756943023754,0.15772800283780924
SFTPD,0.004241838728823363,0.009748989999125733,-0.00550715127030237,-0.05451752657573649,0.6954597453026811,302,303,0.9377756943023754,0.15772800283780924
GPATCH3,-0.16516193578839536,-0.169144593693934,0.003982657905538645,0.03235730748531734,0.6958035674457743,302,303,0.9379648836139702,0.15751334891691143
SLC22A25,-0.23454084547184245,-0.23474375417560647,0.00020290870376402093,0.001541881765835028,0.6958035674457743,302,303,0.9379648836139702,0.15751334891691143
AFG1L,0.04204811063642377,0.029720580154169274,0.012327530482254493,0.08774400708261888,0.6958035674457743,302,303,0.9379648836139702,0.15751334891691143
VTCN1,-0.15575989570005389,-0.1597740708251394,0.004014175125085506,0.026190938462753575,0.6958035674457743,302,303,0.9379648836139702,0.15751334891691143
CAMK1G,0.053147936609182725,0.056717329039607585,-0.00356939243042486,-0.02909585171022478,0.6958035674457743,302,303,0.9379648836139702,0.15751334891691143
GSTZ1,0.1280806438082545,0.12495416004492951,0.0031264837633249998,0.03081106629863702,0.6958035674457743,302,303,0.9379648836139702,0.15751334891691143
FOXO3,-0.3477185835058771,-0.3447235206456652,-0.0029950628602118945,-0.014510043201714994,0.6960433095362552,240,254,0.9380479867900332,0.15736373667187592
TAC1,0.06956166279922296,0.07195710424757273,-0.002395441448349772,-0.018950039415220454,0.6961474521306278,302,303,0.9380854705623423,0.15729876202127943
ARL2BP,-0.20364500723242343,-0.19295451547136933,-0.010690491761054105,-0.08092509026394112,0.6961474521306278,302,303,0.9380854705623423,0.15729876202127943
TEX11,0.05409603988513738,0.05494623445727246,-0.0008501945721350809,-0.008006047519501364,0.6964913992941872,302,303,0.9382060535594857,0.15708424214330183
MAGEA8,0.045091831383879115,0.035744909472955666,0.009346921910923449,0.08058638787275643,0.6964913992941872,302,303,0.9382060535594857,0.15708424214330183
ENOX1,-0.04219031961245953,-0.0451912622925816,0.0030009426801220693,0.021909226225283608,0.6964913992941872,302,303,0.9382060535594857,0.15708424214330183
REXO5,-0.02399978745148189,-0.026685494780041317,0.002685707328559425,0.018547391280203093,0.6964913992941872,302,303,0.9382060535594857,0.15708424214330183
RCC1L,-0.5583059982739196,-0.5574647037934206,-0.0008412944804989664,-0.0034824070715443922,0.6964913992941872,302,303,0.9382060535594857,0.15708424214330183
TXNL1,-0.05934496608038021,-0.05422692525764291,-0.005118040822737299,-0.020423999091888214,0.6964913992941872,302,303,0.9382060535594857,0.15708424214330183
ANKRD46,0.08924912397705552,0.08808075398372998,0.0011683699933255354,0.00916625726590109,0.6964913992941872,302,303,0.9382060535594857,0.15708424214330183
AMH,0.023654222703833556,0.022240536336845317,0.0014136863669882392,0.012464380182348302,0.6964913992941872,302,303,0.9382060535594857,0.15708424214330183
ANKUB1,0.13187699869965108,0.10887615788894052,0.023000840810710563,0.1667833906622982,0.6965315574003802,10,19,0.9377804827953996,0.15705920243545737
RNF187,0.1766265363944563,0.1407058975423262,0.03592063885213009,0.29786676635067055,0.6965315574003802,10,19,0.9377804827953996,0.15705920243545737
PABPC4L,-0.03436657397017162,-0.0667180435591004,0.032351469588928775,0.26584903524398,0.6965315574003802,10,19,0.9377804827953996,0.15705920243545737
NCAM1,0.20493309049209302,0.18598831277505967,0.018944777717033345,0.11716656303299848,0.6965315574003802,10,19,0.9377804827953996,0.15705920243545737
NHSL2,-0.05155633600055816,-0.0261041867362533,-0.02545214926430486,-0.11852651448191141,0.6965315574003802,10,19,0.9377804827953996,0.15705920243545737
CCDC57,-0.03878102868086023,-0.04501759421166379,0.00623656553080356,0.04196071530214544,0.6965315574003802,10,19,0.9377804827953996,0.15705920243545737
EMC10,-0.05126295794352047,-0.04115760517209814,-0.010105352771422327,-0.05668221934167459,0.6968354088733605,302,303,0.937812875060622,0.15686978927536474
LDLRAD1,-0.12652510693588293,-0.12620856126490304,-0.0003165456709798842,-0.0029271840275986237,0.6968354088733605,302,303,0.937812875060622,0.15686978927536474
ZNF19,0.017665798679713605,0.010733333203401642,0.006932465476311963,0.06856125574404426,0.6968354088733605,302,303,0.937812875060622,0.15686978927536474
PXDNL,0.01957573782408824,0.015985812470630762,0.0035899253534574793,0.033111281042892494,0.6968354088733605,302,303,0.937812875060622,0.15686978927536474
DTD1,-0.13163222739438604,-0.12703383130526605,-0.004598396089119994,-0.02536533357073322,0.6968354088733605,302,303,0.937812875060622,0.15686978927536474
MTARC1,-0.02076359972678027,-0.01467178468479216,-0.006091815041988108,-0.051272137665443265,0.6969759221813427,240,254,0.9377965933445043,0.15678222483513132
ETHE1,0.0025460280855051616,0.010617119324562198,-0.008071091239057037,-0.07240836114435979,0.6971794808050162,302,303,0.9378993489721951,0.15665540340985254
TTBK2,0.051424139741076985,0.04799788344384305,0.0034262562972339344,0.03213189750465959,0.6971794808050162,302,303,0.9378993489721951,0.15665540340985254
ZRSR2,-0.959179873297395,-0.9742672728270697,0.01508739952967475,0.033983167130059264,0.6971794808050162,302,303,0.9378993489721951,0.15665540340985254
CCNI2,0.04987129026400337,0.042522966635513616,0.007348323628489757,0.05505471376450039,0.6971794808050162,302,303,0.9378993489721951,0.15665540340985254
POTEH,-0.22200540453246556,-0.22364795078222954,0.001642546249763982,0.0068108330017021355,0.6974323445082622,237,250,0.9380683839931281,0.15649791541182542
SMIM29,-0.11966910931410311,-0.11367837452280104,-0.005990734791302077,-0.05466670331968267,0.6975236150259851,302,303,0.9381226995698574,0.1564410845391471
ALPG,-0.009823526707339708,-0.014831916835134804,0.005008390127795095,0.036635533158346514,0.6975413582899979,299,299,0.9380781251879275,0.15643003730937716
FGF20,-0.0037388005129015784,0.007103863911054577,-0.010842664423956155,-0.09528460217952682,0.6978678114730592,302,303,0.938209159854574,0.15622683265562828
ALS2,0.05745347207694695,0.060031264349225746,-0.002577792272278799,-0.027825150043027595,0.6978678114730592,302,303,0.938209159854574,0.15622683265562828
RBMX2,-0.7360326476382797,-0.7404111016954604,0.004378454057180736,0.01824753335804708,0.6978678114730592,302,303,0.938209159854574,0.15622683265562828
ARHGAP21,-0.06808894480830122,-0.06737824762292877,-0.0007106971853724497,-0.004185701436283485,0.6978678114730592,302,303,0.938209159854574,0.15622683265562828
SERINC4,-0.31080853086591576,-0.3081396541076988,-0.002668876758216976,-0.01681657573815459,0.6978678114730592,302,303,0.938209159854574,0.15622683265562828
TIGD4,-0.11247822460702159,-0.112499869594301,2.164498727941222e-05,0.0001718705436373828,0.6978678114730592,302,303,0.938209159854574,0.15622683265562828
NEU1,-0.09962746155353765,-0.10131960799049267,0.0016921464369550193,0.016251496707751736,0.6978678114730592,302,303,0.938209159854574,0.15622683265562828
POP1,-1.0247773705663459,-1.0292872842531011,0.00450991368675524,0.014777106119943657,0.6978678114730592,302,303,0.938209159854574,0.15622683265562828
OR1F1,0.026947457426119904,0.019221901058625993,0.007725556367493912,0.06777889918368064,0.6979089929745841,240,254,0.9379567168831711,0.15620120549401198
ZNF222,-0.08730530013242332,-0.09686855276954232,0.00956325263711899,0.050673298474837626,0.6982120700829925,302,303,0.9381930472670262,0.15601264775167362
MTAP,0.031131870947884815,0.029451397699976168,0.0016804732479086468,0.01129447599445619,0.6982120700829925,302,303,0.9381930472670262,0.15601264775167362
WDR45B,0.0029618629890982963,-0.00030088343966096226,0.0032627464287592585,0.024310403422902117,0.6982120700829925,302,303,0.9381930472670262,0.15601264775167362
ARNT,-0.05203972732831449,-0.052276248159592885,0.0002365208312783973,0.000894870819421005,0.6982120700829925,302,303,0.9381930472670262,0.15601264775167362
CHRFAM7A,0.017336063234541902,0.0082921550145957,0.009043908219946202,0.07256559959847692,0.6983857814518792,237,250,0.938255493445955,0.1559046110834838
THAP7,-0.10812619949208802,-0.11406573283777335,0.005939533345685338,0.04179489757187582,0.6985563907925003,302,303,0.9382795675234785,0.15579852981965847
STAB1,-0.06602491922825426,-0.06496608042737764,-0.0010588388008766214,-0.008260035059339112,0.6985563907925003,302,303,0.9382795675234785,0.15579852981965847
CASKIN2,-0.11926293652178101,-0.11537103466298561,-0.003891901858795399,-0.028709061030494386,0.6985563907925003,302,303,0.9382795675234785,0.15579852981965847
CREG1,-0.05555464554307578,-0.052886859485290656,-0.0026677860577851223,-0.018658322527583694,0.6985563907925003,302,303,0.9382795675234785,0.15579852981965847
HRC,0.09725185073211988,0.09749867629372207,-0.0002468255616021875,-0.0024750673931260717,0.6985563907925003,302,303,0.9382795675234785,0.15579852981965847
DNER,0.08006846036041866,0.07401322944098476,0.006055230919433899,0.06098676369614404,0.69890077353826,302,303,0.9385028051264029,0.15558447885195614
S100A14,-0.07884286442558665,-0.08627514137182679,0.007432276946240143,0.060499352189995914,0.69890077353826,302,303,0.9385028051264029,0.15558447885195614
RUBCN,0.12668335278260337,0.1273629587477642,-0.0006796059651608399,-0.005486059808307169,0.6992452182569102,302,303,0.9387601936107592,0.15537049484093768
DLC1,0.1781860825794168,0.17374186516547127,0.004444217413945517,0.04614158059973531,0.6992452182569102,302,303,0.9387601936107592,0.15537049484093768
SLC16A4,-0.1547915916524654,-0.15903441947466943,0.004242827822204032,0.029080446731195142,0.6992452182569102,302,303,0.9387601936107592,0.15537049484093768
PABIR3,0.31844654330638056,0.32177194500280276,-0.0033254016964222033,-0.02700279795353241,0.6992452182569102,302,303,0.9387601936107592,0.15537049484093768
ABCA6,0.07950078340119339,0.08316123979074129,-0.0036604563895479003,-0.023094915415054176,0.6995897248850519,302,303,0.9388808341466844,0.15515657777897188
ACAP2,0.01599848512441233,0.017203785194374866,-0.0012053000699625352,-0.007122679073797547,0.6995897248850519,302,303,0.9388808341466844,0.15515657777897188
PLXND1,-0.014103653774637747,-0.018324506121879143,0.004220852347241396,0.03537313834015282,0.6995897248850519,302,303,0.9388808341466844,0.15515657777897188
ST8SIA5,-0.06231374163506022,-0.05984726162389361,-0.0024664800111666094,-0.021136255464397947,0.6995897248850519,302,303,0.9388808341466844,0.15515657777897188
KPNA1,0.08127047984305856,0.07691063122727537,0.004359848615783188,0.03797452315816374,0.6995897248850519,302,303,0.9388808341466844,0.15515657777897188
NEK10,-0.06064321247210498,-0.056552391314878554,-0.004090821157226428,-0.030757466491572804,0.6995897248850519,302,303,0.9388808341466844,0.15515657777897188
SH2D4B,0.036267356873935036,0.03134984430976555,0.004917512564169488,0.04450995822027825,0.6999342933592474,302,303,0.9389331415737839,0.15494272765842548
UNC80,-0.025085076554386843,-0.020026704549978187,-0.005058372004408656,-0.03607730333704084,0.6999342933592474,302,303,0.9389331415737839,0.15494272765842548
SIRT1,0.03513941176348755,0.038609029188298484,-0.0034696174248109307,-0.01940609227590287,0.6999342933592474,302,303,0.9389331415737839,0.15494272765842548
EQTN,0.2306157862204815,0.238392943941176,-0.007777157720694483,-0.057178275181163196,0.6999342933592474,302,303,0.9389331415737839,0.15494272765842548
SPCS2,-0.8309743513975357,-0.8358331971217187,0.004858845724182936,0.01907299895011575,0.6999342933592474,302,303,0.9389331415737839,0.15494272765842548
GGTLC2,-1.0365252751297889,-1.0287795334683074,-0.007745741661481453,-0.02370933001871891,0.6999342933592474,302,303,0.9389331415737839,0.15494272765842548
OR6C4,-0.07484084970531057,-0.07819134097893335,0.0033504912736227743,0.031962090371354744,0.7002436660826272,240,254,0.9391089760099834,0.15475081081257647
SMYD1,-0.014897147486039217,-0.0243855355027615,0.009488388016722282,0.07486166687510544,0.7002789236160212,302,303,0.9389171938515111,0.15472894447166288
LRCH4,-0.159474355492736,-0.15689595718811405,-0.0025783983046219483,-0.019470870635830584,0.7002789236160212,302,303,0.9389171938515111,0.15472894447166288
PCSK5,-0.004150020618127976,-0.006847446855854568,0.002697426237726592,0.020452181683949477,0.7002789236160212,302,303,0.9389171938515111,0.15472894447166288
PTPN7,-0.09345720729244439,-0.0995415042594175,0.006084296966973116,0.04090200743294373,0.7002789236160212,302,303,0.9389171938515111,0.15472894447166288
TSKU,-0.03012501765120732,-0.03523779160313892,0.005112773951931597,0.04509567005913498,0.7002789236160212,302,303,0.9389171938515111,0.15472894447166288
KRT10,-0.28600339833639865,-0.27795867767795074,-0.008044720658447913,-0.05028386245773682,0.7002789236160212,302,303,0.9389171938515111,0.15472894447166288
SIRPD,0.12122082148003435,0.1145329433268736,0.006687878153160756,0.056235920579409085,0.7006236155918595,302,303,0.9391402860056665,0.15451522821104638
BTRC,-0.12737524342742879,-0.12015050122916612,-0.0072247421982626625,-0.04888813067592268,0.7009683692232102,302,303,0.9392609308496788,0.15430157886893628
VSIG2,0.1316709571275968,0.131247146739559,0.00042381038803779303,0.0041319139804972755,0.7009683692232102,302,303,0.9392609308496788,0.15430157886893628
SEC14L6,-0.01876421491181724,-0.012972816432813568,-0.005791398479003673,-0.04950062082050759,0.7009683692232102,302,303,0.9392609308496788,0.15430157886893628
GPR182,-0.06883089730357866,-0.06919692682945887,0.0003660295258802043,0.0031317839524110528,0.7009683692232102,302,303,0.9392609308496788,0.15430157886893628
ADAMTS4,-0.11742083688410689,-0.11744583001198272,2.4993127875835852e-05,0.0001826703359776538,0.7009683692232102,302,303,0.9392609308496788,0.15430157886893628
PPIB,-0.1378294791373765,-0.13372151674988467,-0.004107962387491837,-0.032486033771564324,0.7009683692232102,302,303,0.9392609308496788,0.15430157886893628
NIPSNAP2,0.038419834773381116,0.04996230467068483,-0.011542469897303717,-0.08172887417124429,0.7009683692232102,302,303,0.9392609308496788,0.15430157886893628
COL9A3,-0.11898392390679209,-0.11680937743196441,-0.0021745464748276766,-0.016091228960726164,0.7009683692232102,302,303,0.9392609308496788,0.15430157886893628
MCTP2,0.0868051691162213,0.08957478543209914,-0.0027696163158778403,-0.026551455149549517,0.7009683692232102,302,303,0.9392609308496788,0.15430157886893628
CHST15,0.11529156772443334,0.11493537332045947,0.00035619440397387236,0.002848986258116951,0.7013131844464835,302,303,0.9393133213652225,0.1540879964376903
MAT2B,0.07725351996758874,0.08575494907193199,-0.008501429104343247,-0.06914940291649291,0.7013131844464835,302,303,0.9393133213652225,0.1540879964376903
MAFG,-0.1643419466481688,-0.16717314242010917,0.0028311957719403535,0.015353168832327352,0.7013131844464835,302,303,0.9393133213652225,0.1540879964376903
FAM170B,0.06542550582857032,0.06715552113881328,-0.0017300153102429577,-0.016139609657402795,0.7016580611980516,302,303,0.9395022049815575,0.15387448090966416
LRBA,0.03286227781116804,0.03517524516996919,-0.0023129673588011546,-0.02031175400201772,0.7016580611980516,302,303,0.9395022049815575,0.15387448090966416
HOXC4,-0.19716029488281622,-0.19459174362611953,-0.002568551256696694,-0.018502739186586008,0.7016580611980516,302,303,0.9395022049815575,0.15387448090966416
ALG11,-1.4985905260266024,-1.4890140102136054,-0.00957651581299701,-0.02386919478551077,0.7016580611980516,302,303,0.9395022049815575,0.15387448090966416
ZNF320,-0.014998315973854776,-0.01109190967349288,-0.003906406300361896,-0.02632241637394583,0.7016580611980516,302,303,0.9395022049815575,0.15387448090966416
FBN1,0.017480858620045107,0.02073811069868486,-0.003257252078639753,-0.024748229670583235,0.7020029994142485,302,303,0.9396910611531855,0.1536610322772115
AGAP6,-0.6449110579269938,-0.6346849235999816,-0.010226134327012137,-0.0449117671240195,0.7020029994142485,302,303,0.9396910611531855,0.1536610322772115
SLC52A3,0.1018260902440129,0.09665585207020712,0.005170238173805783,0.029042367303963753,0.7020029994142485,302,303,0.9396910611531855,0.1536610322772115
MST1R,-0.05353083960806031,-0.0487145132800845,-0.004816326327975809,-0.04145545050295854,0.7023479990313701,302,303,0.9398457781107907,0.15344765053268372
GEMIN8,-0.7097215528753654,-0.6976958610679843,-0.012025691807381111,-0.04375700045894791,0.7023479990313701,302,303,0.9398457781107907,0.15344765053268372
ZC2HC1A,0.0785997661859816,0.07163289295862378,0.0069668732273578254,0.0480615201527551,0.7023479990313701,302,303,0.9398457781107907,0.15344765053268372
PGBD4,-0.06198199761468016,-0.058772243276943324,-0.0032097543377368337,-0.02347671421244406,0.7023479990313701,302,303,0.9398457781107907,0.15344765053268372
POU2F1,-0.25953720511805184,-0.2618707455480237,0.0023335404299718587,0.013816351072089372,0.7023479990313701,302,303,0.9398457781107907,0.15344765053268372
GID4,-0.16870702424967507,-0.16803220298587693,-0.0006748212637981421,-0.005661052170925853,0.7023479990313701,302,303,0.9398457781107907,0.15344765053268372
OR1J4,-0.03616314645196024,-0.03840579367537495,0.0022426472234147107,0.023843219303967524,0.7025811749939884,240,254,0.9399190102332493,0.1533034909028893
CD86,-0.025386053204661876,-0.029556714890023116,0.004170661685361239,0.02975555252555237,0.7026930599856749,302,303,0.9397618020846542,0.1532343356684299
SLC2A12,-0.015927505518928936,-0.008281009075104402,-0.007646496443824534,-0.054868580978450536,0.7026930599856749,302,303,0.9397618020846542,0.1532343356684299
ZNF556,0.0197137504533869,0.01362466039482253,0.006089090058564369,0.05240246198407918,0.7026930599856749,302,303,0.9397618020846542,0.1532343356684299
HMX3,0.0010861206189485713,-0.007977724159761168,0.009063844778709739,0.07173732917174125,0.7026930599856749,302,303,0.9397618020846542,0.1532343356684299
NXPE1,0.06803564049803072,0.05998746371850791,0.008048176779522812,0.0604237147417429,0.7026930599856749,302,303,0.9397618020846542,0.1532343356684299
MUS81,-0.31717275502353875,-0.33314901560722715,0.015976260583688395,0.0838274819992195,0.7026930599856749,302,303,0.9397618020846542,0.1532343356684299
SOX1,0.10621669711953255,0.09562161491572099,0.010595082203811557,0.06282743598068395,0.7026930599856749,302,303,0.9397618020846542,0.1532343356684299
GSG1L,-0.019158615764191273,-0.01589836968752108,-0.0032602460766701924,-0.029187010296423573,0.7026930599856749,302,303,0.9397618020846542,0.1532343356684299
EPB41L1,0.014675760521242958,0.01795944416842407,-0.0032836836471811133,-0.03023214025714472,0.703038182213383,302,303,0.9397120714257334,0.15302108767679704
SLC34A2,0.0641886998065137,0.06901906609613319,-0.004830366289619484,-0.042805997985588214,0.703038182213383,302,303,0.9397120714257334,0.15302108767679704
SLC18A3,-0.10339232935459301,-0.10662523368063732,0.0032329043260443113,0.025372524765738348,0.703038182213383,302,303,0.9397120714257334,0.15302108767679704
CALCR,0.053310875049954035,0.06109818155984557,-0.0077873065098915326,-0.05886343905390642,0.703038182213383,302,303,0.9397120714257334,0.15302108767679704
TMPRSS15,0.10029269345916486,0.10143158444282051,-0.0011388909836556466,-0.008312383380638921,0.703038182213383,302,303,0.9397120714257334,0.15302108767679704
CYP2U1,-0.07053865042432438,-0.06672616834886953,-0.0038124820754548427,-0.029341922967395066,0.703038182213383,302,303,0.9397120714257334,0.15302108767679704
FYB2,0.008042817811305232,0.004604022516341418,0.0034387952949638144,0.025363853448749182,0.703038182213383,302,303,0.9397120714257334,0.15302108767679704
OR2H2,0.0436106074762822,0.04570847840693058,-0.0020978709306483864,-0.019394117295107084,0.7030490153296476,240,254,0.9394540879676757,0.15301439568411856
BCKDHB,-0.12878196391549937,-0.12049649110425387,-0.008285472811245503,-0.059240739079939465,0.703383365650677,302,303,0.939730575480685,0.15280790655012988
FNIP2,-0.00516003688746269,-0.016705181739904925,0.011545144852442235,0.07011924409032456,0.703383365650677,302,303,0.939730575480685,0.15280790655012988
SUGP2,-0.22153145379941255,-0.21329321228050802,-0.008238241518904538,-0.05097526199560546,0.703383365650677,302,303,0.939730575480685,0.15280790655012988
OTUD4,-0.001526485983632886,0.001340297713628734,-0.0028667836972616203,-0.01605163749239527,0.703383365650677,302,303,0.939730575480685,0.15280790655012988
MYLK,0.10535974420165063,0.10237672711007458,0.0029830170915760568,0.030056366974492526,0.7037286102337017,302,303,0.9397831815464733,0.15259479228077102
VPS4A,-0.42018463949673984,-0.42444553545896635,0.0042608959622265075,0.011562175969874305,0.7037286102337017,302,303,0.9397831815464733,0.15259479228077102
ECPAS,-0.04114981448507059,-0.043976921268188036,0.0028271067831174487,0.01912787809787164,0.7037286102337017,302,303,0.9397831815464733,0.15259479228077102
DTX2,-0.22401413946783064,-0.22043543147705277,-0.003578707990777863,-0.021285736951395427,0.7037286102337017,302,303,0.9397831815464733,0.15259479228077102
SMIM14,0.05194584196569207,0.047855750778653575,0.004090091187038493,0.04373195562742399,0.7037286102337017,302,303,0.9397831815464733,0.15259479228077102
