drug,instrument_gene,n,F_stat_stage1,beta_ols,beta_iv,delta_iv_ols,rho_crispr_netith
Docetaxel,UROS,572,30.95228821727625,0.17089318479611823,0.7926149959296122,0.6217218111334939,0.199759382748719
MK-2206,UROS,572,30.95228821727625,0.12257217807051381,1.140225793500827,1.0176536154303133,0.199759382748719
MG-132,UROS,572,30.95228821727625,0.054781053896252575,0.596730099838172,0.5419490459419195,0.199759382748719
Nutlin-3a (-),UROS,572,30.95228821727625,0.19310384639952194,1.1435553573725745,0.9504515109730526,0.199759382748719
PD173074,UROS,572,30.95228821727625,0.18671510577560615,0.9364899312112469,0.7497748254356408,0.199759382748719
Gemcitabine,UROS,571,30.908963697646243,0.21828701803109102,1.0404699215107385,0.8221829034796475,0.2004321883296904
Lapatinib,UROS,571,30.908963697646243,0.08445848111686635,0.4804285627504433,0.39597008163357694,0.2004321883296904
PD0325901,UROS,571,30.908963697646243,0.08956246237943777,0.24984348371319062,0.16028102133375285,0.2004321883296904
AZD3759,UROS,571,30.908963697646243,0.14690781758177332,0.6016076544533514,0.4546998368715781,0.2004321883296904
Oxaliplatin,UROS,571,30.908963697646243,0.2657031102275074,1.4627857592947529,1.1970826490672455,0.2004321883296904
Linsitinib,UROS,571,30.908963697646243,0.22018722358495654,1.0167412160850797,0.7965539925001232,0.2004321883296904
MK-1775,UROS,571,30.908963697646243,0.2282855729816046,1.341249491836806,1.1129639188552014,0.2004321883296904
Olaparib,UROS,571,30.908963697646243,0.20191035823368397,1.3404909716834303,1.1385806134497463,0.2004321883296904
Camptothecin,UROS,571,30.908963697646243,0.1979871779634431,0.9560519709435202,0.7580647929800771,0.2004321883296904
MIRA-1,UROS,571,30.908963697646243,0.18785771590034817,1.511308130040246,1.3234504141398977,0.2004321883296904
Axitinib,UROS,567,30.901163330647726,0.18626014427652626,1.2417312143219799,1.0554710700454537,0.2000095718928148
Foretinib,UROS,565,30.888124275635313,0.1679932053846095,0.9402289422022132,0.7722357368176037,0.2018442288922318
BIBR-1532,UROS,565,30.888124275635313,0.16884627583499334,1.1716928800090336,1.0028466041740403,0.2018442288922318
AZD7762,UROS,569,30.887665084039103,0.17656345080487745,1.311956790766962,1.1353933399620846,0.20078122048357114
Doramapimod,UROS,566,30.862598325267886,0.08998519069848925,1.0433709894992202,0.953385798800731,0.20070575415645617
KU-55933,UROS,566,30.862598325267886,0.18441391232983725,1.1915865278747568,1.0071726155449197,0.20070575415645617
MK-8776,UROS,564,30.859967558631002,0.19416805572230258,1.3487451122868719,1.1545770565645692,0.20164583509609907
AZD4547,UROS,568,30.844049678714654,0.137150987969838,0.8259386812291739,0.688787693259336,0.20146204310416296
Avagacestat,UBR4,564,30.84291595029389,0.2186140732734649,0.23013996204316733,0.011525888769702425,-0.21086528077889216
Dasatinib,ITGB5,567,30.837914772475376,3.317231664344318e-07,0.05447250010353668,0.054472168380370244,-0.24772716919235604
Cyclophosphamide,UROS,567,30.836916726701126,0.16546611449497234,1.3626317033537028,1.1971655888587305,0.20222940838329284
AZD8186,UROS,567,30.836916726701126,0.05517264793066273,0.7796503656428081,0.7244777177121453,0.20222940838329284
GDC0810,UROS,567,30.836916726701126,0.1440082007533468,1.1593148283636725,1.0153066276103258,0.20222940838329284
AZD6738,UROS,567,30.836916726701126,0.17750058632024893,1.2030836895576797,1.0255831032374307,0.20222940838329284
AZD5363,UROS,567,30.836916726701126,0.06692939007913745,0.768065659294736,0.7011362692155986,0.20222940838329284
BMS-536924,UROS,567,30.836916726701126,0.12880118837570362,0.6422745186632715,0.5134733302875678,0.20222940838329284
Buparlisib,UROS,567,30.836916726701126,0.16229622503791616,0.962393976034064,0.8000977509961478,0.20222940838329284
Gefitinib,UROS,567,30.836916726701126,0.1566692707838535,0.5257384393705119,0.3690691685866584,0.20222940838329284
I-BRD9,UROS,567,30.836916726701126,0.2265635290285338,1.4014446044832471,1.1748810754547134,0.20222940838329284
AGI-5198,UROS,567,30.836916726701126,0.14917475740634037,1.0843522213663952,0.9351774639600549,0.20222940838329284
GSK2578215A,UROS,567,30.836916726701126,0.16106910237369965,0.7947846518708156,0.633715549497116,0.20222940838329284
Ipatasertib,UROS,567,30.836916726701126,0.056291894367077114,0.7935604181858067,0.7372685238187295,0.20222940838329284
Epirubicin,UROS,567,30.836916726701126,0.18043675143070056,1.3590271879529006,1.1785904365222,0.20222940838329284
Cediranib,UROS,567,30.836916726701126,0.12041081921677685,0.3975424997251814,0.27713168050840453,0.20222940838329284
NVP-ADW742,UROS,567,30.836916726701126,0.1771537013202507,0.7563026138402532,0.5791489125200024,0.20222940838329284
Dactolisib,UROS,567,30.836916726701126,0.1281979935231402,0.7193239114302352,0.591125917907095,0.20222940838329284
P22077,UROS,567,30.836916726701126,0.1507318258225852,1.2025634369038851,1.0518316110813,0.20222940838329284
Afuresertib,UROS,567,30.836916726701126,0.05607579510310348,0.68953328610498,0.6334574910018765,0.20222940838329284
Alpelisib,UROS,570,30.821943302954818,0.1754072902812252,0.8304257606625158,0.6550184703812907,0.20074834592321078
EPZ004777,UROS,570,30.821943302954818,0.2608164638823929,1.27914164945522,1.018325185572827,0.20074834592321078
GSK1904529A,UROS,570,30.821943302954818,0.18172481933496568,0.9887769575262098,0.8070521381912441,0.20074834592321078
Fulvestrant,UROS,570,30.821943302954818,0.2051883649728587,1.2481406922786216,1.0429523273057628,0.20074834592321078
LGK974,UROS,570,30.821943302954818,0.216576537076208,1.3126250627838534,1.0960485257076453,0.20074834592321078
Irinotecan,UROS,570,30.821943302954818,0.21827951516117608,1.0504478158949193,0.8321683007337433,0.20074834592321078
Luminespib,UROS,570,30.821943302954818,0.09728320854179227,0.7297792071133254,0.6324959985715332,0.20074834592321078
GSK343,UROS,570,30.821943302954818,0.20393028131039767,1.172098976997549,0.9681686956871512,0.20074834592321078
Bortezomib,UROS,566,30.796679629304087,0.06586564625027966,0.6972852348585042,0.6314195886082246,0.20286093833734475
Methotrexate,CFL1,527,30.76531121052086,0.06908032682211968,0.5644474034893265,0.49536707666720686,0.27749340651484217
OTX015,CFL1,537,30.76139587738289,0.21781590036663787,0.9272317686384669,0.709415868271829,0.28127978619498295
Dactinomycin,UROS,569,30.729939398988726,0.2217488468635391,1.1599054048450521,0.938156557981513,0.20036654112074168
LCL161,CFL1,538,30.668844886752435,0.10743343666579672,0.4645155856657684,0.3570821489999717,0.28108433160694346
AZ960,CFL1,538,30.668844886752435,0.17274684949292313,0.7675563754259652,0.5948095259330421,0.28108433160694346
Leflunomide,CFL1,538,30.668844886752435,0.27476115011562063,1.1419664323782472,0.8672052822626266,0.28108433160694346
Niraparib,CFL1,538,30.668844886752435,0.2799975468554755,0.7218516600772769,0.44185411322180135,0.28108433160694346
Mirin,CFL1,538,30.668844886752435,0.2076944845886189,0.7625314234043795,0.5548369388157606,0.28108433160694346
AMG-319,CFL1,564,30.664512738975425,0.1962649214900859,0.6818575349203161,0.4855926134302302,0.27453634385285014
ABT737,UROS,566,30.629868344145333,0.1791747082330155,1.1331943546903633,0.9540196464573478,0.2004019833783116
PFI-1,UROS,561,30.62342059947911,0.19027805060734174,1.2273413941229694,1.0370633435156276,0.20121408317451858
Dabrafenib,CFL1,565,30.616636760359782,0.12714255535279503,0.24136076233973092,0.11421820698693588,0.2738333600574313
BMS-754807,ITGB5,560,30.586262351785727,0.15864041314567673,0.4295987128346848,0.2709582996890081,-0.24789225822057562
Alisertib,ITGB5,562,30.577280892000413,0.19589192278322404,0.5832134808733472,0.3873215580901232,-0.25084230607253705
Cytarabine,PTK2,478,30.557104728542647,0.1834101353378042,0.9868387880738593,0.803428652736055,-0.2601060547851751
N30652-18-1,PTK2,478,30.557104728542647,0.2138542027993366,1.1350021539340762,0.9211479511347396,-0.2601060547851751
N25720-51-A1,PTK2,478,30.557104728542647,0.17893398639433397,0.9286670169449078,0.7497330305505738,-0.2601060547851751
BPD-00008900,PTK2,478,30.557104728542647,0.1451919243030389,0.27445218108504665,0.12926025678200775,-0.2601060547851751
N29087-69-1,PTK2,478,30.557104728542647,0.22360509111491594,1.1180200883832512,0.8944149972683353,-0.2601060547851751
N27922-53-1,PTK2,478,30.557104728542647,0.18593238793229758,1.0462959281034145,0.8603635401711169,-0.2601060547851751
BDP-00009066,PTK2,478,30.557104728542647,0.18119232170511906,0.435718592249426,0.25452627054430693,-0.2601060547851751
MIM1,PTK2,478,30.557104728542647,0.13572889415233946,0.7792130554274682,0.6434841612751288,-0.2601060547851751
Afatinib,HEMK2,570,30.510296313760524,0.10945486658595209,0.3769115555169651,0.267456688931013,0.2160689289513616
Obatoclax Mesylate,PTK2,496,30.486734862725662,0.09928623989788024,0.35197666007393275,0.2526904201760525,-0.25252492471938176
Alisertib,CFL1,562,30.462418113520478,0.19589192278322404,0.7669916347812202,0.5710997119979961,0.2762227478598961
Avagacestat,UROS,564,30.453189144442472,0.2186140732734649,1.159715738201192,0.9411016649277271,0.19836613777564782
CCT007093,ITGB5,556,30.44668983062563,0.21150555376343247,0.9687082453619098,0.7572026915984773,-0.24614062934717004
Dinaciclib,HEMK2,537,30.432507166262482,0.17602894735136937,1.023987891239307,0.8479589438879376,0.22512621209956118
IWP-2,CFL1,537,30.427062689790155,0.2302287454869887,0.7551217970782136,0.5248930515912249,0.27976767426599836
Crizotinib,UROS,570,30.407968962935126,0.20831242050621987,1.1509203686865297,0.9426079481803098,0.19815210589331328
Entinostat,HEMK2,539,30.4015701896717,0.2029798899162391,0.908867705260755,0.7058878153445158,0.22419560141280795
EHT-1864,UROS,559,30.38092395013195,0.14142482051273006,0.7695392845258169,0.6281144640130868,0.19970363469988375
NU7441,UROS,559,30.38092395013195,0.13682219156482858,1.026674775746902,0.8898525841820734,0.19970363469988375
EPZ5676,HEMK2,568,30.354459989598137,0.26784447427088004,1.1301563457970363,0.8623118715261562,0.21484337909249418
BI-2536,UBR4,548,30.34304896414574,0.2142236952269241,0.7693180258700005,0.5550943306430765,-0.20727284420837144
Nilotinib,UROS,565,30.335739869157454,0.13290593436200063,1.138635136810983,1.0057292024489823,0.2016234723186027
EHT-1864,ITGB5,559,30.28614757923725,0.14142482051273006,0.9242429286176591,0.782818108104929,-0.2453519973399943
NU7441,ITGB5,559,30.28614757923725,0.13682219156482858,0.6325417073930716,0.49571951582824303,-0.2453519973399943
JNK Inhibitor VIII,ITGB5,563,30.28373729481389,0.197582461689642,0.8215416973025073,0.6239592356128653,-0.24319595574820987
AZD5582,CFL1,533,30.254726624016225,0.044738784512264915,0.3372437935046768,0.2925050089924119,0.2792946117216646
Dabrafenib,UROS,565,30.205823381161615,0.12714255535279503,0.7689341705795569,0.6417916152267619,0.1976237730478712
PFI-1,UBR4,561,30.16223120783504,0.19027805060734174,0.9004352973877652,0.7101572467804235,-0.20792528593449672
Dabrafenib,UBR4,565,30.155690220268387,0.12714255535279503,0.5383588390690516,0.4112162837162565,-0.21453194350281735
A-366,PTK2,477,30.11878218519711,0.18122964040224931,0.8725843047020668,0.6913546642998175,-0.257875345606783
PBD-288,PTK2,477,30.11878218519711,0.16086913395787286,0.88249605221538,0.7216269182575071,-0.257875345606783
CT7033-2,PTK2,477,30.11878218519711,0.21166102929722386,1.0544451922621225,0.8427841629648987,-0.257875345606783
CPI-637,PTK2,477,30.11878218519711,0.19862150130388836,0.9760634441001153,0.7774419427962269,-0.257875345606783
PFI-1,ITGB5,561,30.118011305989636,0.19027805060734174,0.7224416839691051,0.5321636333617634,-0.24333290741078056
CCT007093,UROS,556,30.07733798667572,0.21150555376343247,1.1145717021699075,0.903066148406475,0.19968380092374255
Osimertinib,UROS,566,30.07463665955762,0.11078268956935403,0.6475918550532449,0.5368091654838909,0.19984864405890704
Erlotinib,UROS,565,30.02220468007613,0.11564232149513366,0.4552603551442966,0.33961803364916293,0.19994218280214474
HKMTI-1-005,PTK2,477,30.003015378742788,0.14688138762992026,0.937568921077587,0.7906875334476668,-0.2586509775616254
ICL-SIRT078,PTK2,477,30.003015378742788,0.12974799372762702,1.0166359535525853,0.8868879598249583,-0.2586509775616254
ML323,CFL1,536,29.97444360931739,0.17911119316299567,0.8380739373951079,0.6589627442321122,0.27821197879448367
LY2109761,CFL1,536,29.97444360931739,0.1950555917616098,0.6111398888821047,0.4160842971204949,0.27821197879448367
CCT007093,UBR4,556,29.92344377448937,0.21150555376343247,0.3288038007031883,0.11729824693975585,-0.20853185955287398
EHT-1864,UBR4,559,29.922196495943414,0.14142482051273006,0.5109797015929626,0.3695548810802325,-0.20745557268437986
NU7441,UBR4,559,29.922196495943414,0.13682219156482858,0.1841503566837214,0.04732816511889282,-0.20745557268437986
AZD5582,HEMK2,533,29.88459436831889,0.044738784512264915,0.489095477551428,0.4443566930391631,0.2218614130240964
AMG-319,UROS,564,29.85978862922833,0.1962649214900859,1.4488348351385505,1.2525699136484647,0.19862512637566793
Foretinib,UBR4,565,29.80802045761051,0.1679932053846095,0.45513521228296144,0.28714200689835195,-0.21374286183818766
BIBR-1532,UBR4,565,29.80802045761051,0.16884627583499334,0.5284927590363993,0.3596464832014059,-0.21374286183818766
OSI-027,HEMK2,565,29.78099085183449,0.05115007630981224,0.3171390396874844,0.2659889633776722,0.21597171814215846
Bleomycin (50 uM),HEMK2,472,29.772456925281343,0.124402167633185,0.9499130121297461,0.8255108444965611,0.23117832911360048
GSK2830371,HEMK2,472,29.772456925281343,0.20940062284627928,0.7778995543383238,0.5684989314920446,0.23117832911360048
MK-8776,UBR4,564,29.747403170622317,0.19416805572230258,0.7845517080538882,0.5903836523315856,-0.21376866873371497
OF-1,HEMK2,538,29.685244050844233,0.13334625540436176,0.5447309342336989,0.41138467882933716,0.22136164953255236
PFI3,HEMK2,538,29.685244050844233,0.20355317538579845,1.0721425719007176,0.8685893965149192,0.22136164953255236
Entospletinib,HEMK2,538,29.685244050844233,0.1158141026944653,0.6923618540862354,0.5765477513917701,0.22136164953255236
AGI-6780,HEMK2,538,29.685244050844233,0.18417938725194427,0.5490870750647712,0.3649076878128269,0.22136164953255236
KRAS (G12C) Inhibitor-12,HEMK2,538,29.685244050844233,0.2011948506999906,1.0247676815949727,0.8235728308949821,0.22136164953255236
PCI-34051,HEMK2,538,29.685244050844233,0.2159769033357765,1.0506603052397918,0.8346834019040154,0.22136164953255236
CZC24832,HEMK2,538,29.685244050844233,0.21465168187537986,0.9469380838865643,0.7322864020111844,0.22136164953255236
I-BET-762,HEMK2,538,29.685244050844233,0.2378633061010216,0.9703619889006094,0.7324986827995879,0.22136164953255236
MN-64,HEMK2,538,29.685244050844233,0.1751033031060035,0.535975506488452,0.3608722033824485,0.22136164953255236
AZD8055,UBR4,477,29.66662768853129,0.07909896857189894,0.13622057523087644,0.0571216066589775,-0.22716363722405356
GSK-LSD1-2HCl,PTK2,476,29.662431003490234,0.1376229434563707,0.9712207943125915,0.8335978508562207,-0.25574446660491407
5-azacytidine,PTK2,476,29.662431003490234,0.13720736609475748,0.7713433978145693,0.6341360317198118,-0.25574446660491407
GSK2606414,HEMK2,535,29.661602660496797,0.22192558861325895,0.6733450141807833,0.45141942556752435,0.22211276391329082
Mycophenolic acid,PTK2,474,29.648598616820816,0.16693267005799012,0.67464099854123,0.50770832848324,-0.2569607013224447
AMG-319,UBR4,564,29.581119986657093,0.1962649214900859,0.6305082668859755,0.4342433453958896,-0.21263010882939093
BI-2536,CFL1,548,29.532537501018997,0.2142236952269241,0.7888412605377664,0.5746175653108423,0.2752004417144524
OTX015,HEMK2,537,29.501389906179575,0.21781590036663787,0.9007293898946577,0.6829134895280198,0.22087993088905325
AGK2,ITGB5,558,29.418019341677113,0.1569953701714854,0.9180630702741175,0.761067700102632,-0.24312862499563573
Navitoclax,UBR4,571,29.39317886726891,0.13340722263350172,1.0533300960206866,0.9199228733871849,-0.21248627858453648
AGK2,CFL1,558,29.381490457160076,0.1569953701714854,0.913429716952149,0.7564343467806636,0.27371899596912763
Dasatinib,UROS,567,29.37182628949914,3.317231664344318e-07,0.1151173889581665,0.11511705723500007,0.19486714818422377
BMS-345541,HEMK2,537,29.359856224772436,0.2906204401272033,1.2011671876270185,0.9105467474998152,0.22225356364942747
CDK9_5038,PTK2,463,29.35541774862095,0.17198248883410425,0.9507498590502674,0.7787673702161632,-0.2634572082419703
CDK9_5576,PTK2,463,29.35541774862095,0.19081668059104576,0.7888416118770102,0.5980249312859645,-0.2634572082419703
EPZ5676,UROS,568,29.308065987520582,0.26784447427088004,1.5060541845399738,1.2382097102690937,0.19511189378017768
Cisplatin,PTK2,484,29.28982665251797,0.19813020376192553,1.0618209371979614,0.863690733436036,-0.2507583122228002
AZD1208,PTK2,464,29.198108713915335,0.2176463043801584,1.1202858295253841,0.9026395251452257,-0.2618675177843392
IRAK4_4710,PTK2,464,29.198108713915335,0.23658340464320624,0.970766267976959,0.7341828633337527,-0.2618675177843392
ERK_2440,PTK2,464,29.198108713915335,0.11910541439879055,-0.14023802191135887,-0.25934343631014944,-0.2618675177843392
AZD2014,PTK2,464,29.198108713915335,0.13846501496730929,0.30413464948301594,0.16566963451570665,-0.2618675177843392
AZD5438,PTK2,464,29.198108713915335,0.19497978634488297,0.873852234896621,0.678872448551738,-0.2618675177843392
AZD1332,PTK2,464,29.198108713915335,0.08779609415919891,-0.1175465909259263,-0.2053426850851252,-0.2618675177843392
ERK_6604,PTK2,464,29.198108713915335,0.1342761631093472,0.10924716597385656,-0.025028997135490644,-0.2618675177843392
AZD5153,PTK2,464,29.198108713915335,0.19682757780107327,0.5602437342278586,0.36341615642678526,-0.2618675177843392
