gene,n_low,n_high,mean_netith_low,mean_netith_high,delta_netith,cohens_d,mwu_p,is_tf,fdr
MUC4,254,254,5.7201792456206775,5.693178300321496,-0.02700094529918129,-0.12032172144342727,0.1083045480215499,False,0.14313841955579562
ZNF418,254,254,5.7062599069688,5.733769095008314,0.027509188039513965,0.12028249732728043,0.2594469797325457,False,0.31210206996150214
KIF17,254,254,5.690599764906538,5.71740033204957,0.026800567143031806,0.12027663933771587,0.20938831282077475,False,0.25755780669551964
CXCL12,254,254,5.7480045868578005,5.721109267242974,-0.026895319614826718,-0.12026103903934594,0.14143936591929507,False,0.1818989557516108
MAP1LC3B,254,254,5.673965133928999,5.701702727325285,0.02773759339628601,0.12024184839443104,0.13064629176813772,False,0.16937344473196692
CA8,254,254,5.713601963765381,5.739710906618794,0.02610894285341292,0.12023534048648103,0.0879693657033323,False,0.1184470496644242
COA5,254,254,5.733130152997808,5.705977280257324,-0.02715287274048439,-0.12021842873364871,0.07197102707849184,False,0.09872985379832029
FERMT1,254,254,5.7172209681488875,5.690147199872096,-0.0270737682767912,-0.12021510598594837,0.2834104648105029,False,0.3373429800848011
OSTN,254,254,5.7262658471713905,5.698735527309937,-0.02753031986145338,-0.12021246621713566,0.13359558296281948,False,0.17281925415834082
THUMPD3,254,254,5.6894831845623095,5.715983677675975,0.02650049311366587,0.12017739213885695,0.17369306595151746,False,0.21833487484887837
TTTY5,254,254,5.717600248472998,5.690779358197562,-0.02682089027543544,-0.12015323094437287,0.12021462536871931,False,0.15714049479195538
NUP35,254,254,5.714783104178202,5.687809686050353,-0.026973418127848703,-0.12011543672688735,0.2546261108484178,False,0.3068392694902364
CXorf38,254,254,5.713854194285648,5.686667388636038,-0.027186805649609624,-0.12007085810482909,0.1174987764691507,False,0.15392966138963146
EIF2B3,254,254,5.707715526632716,5.681624984338596,-0.026090542294120667,-0.12006387399012863,0.1380354679554739,False,0.1779604320418308
ATP4A,254,254,5.724724499498579,5.698565495761001,-0.026159003737578068,-0.11987296033352456,0.33632040787416884,False,0.39228638610182265
PIP4P2,254,254,5.708712902725207,5.7369869171770835,0.028274014451876717,0.11985560821065537,0.014586258255032439,False,0.023389412533309683
NDRG2,254,254,5.718082494130949,5.69219279711695,-0.02588969701399968,-0.11983891579066003,0.30911763095769706,False,0.364261996992762
KIF12,254,254,5.740194053514299,5.71302467395653,-0.02716937955776899,-0.11966214816696928,0.060977974482920444,False,0.08497100932280578
EEPD1,254,254,5.7057542215670916,5.679367590649486,-0.026386630917605736,-0.11960390597291838,0.16990079144003956,False,0.2141626493888407
KU-MEL-3,254,254,5.729026886709765,5.701766285452019,-0.027260601257746764,-0.11956319592016969,0.21761956642628166,False,0.2664441712647499
NUMA1,254,254,5.714735538560758,5.686891449066853,-0.02784408949390471,-0.11954360519794653,0.041060774561236885,False,0.05946673261158842
TRABD2A,254,254,5.6963489062527275,5.723004393360714,0.02665548710798671,0.11946769248152855,0.19072228168677763,False,0.23729576616956688
HYDIN,254,254,5.718038030423994,5.6924013863831595,-0.025636644040834433,-0.11940180425613021,0.15640814393388358,False,0.19893348741546374
MTCL2,254,254,5.692364667838323,5.718600095793039,0.026235427954715895,0.11937656242420748,0.15836073171098153,False,0.20108983804522318
C12orf54,254,254,5.717726559375868,5.690126836129007,-0.027599723246860997,-0.11930303200051627,0.08718463480220062,False,0.11747320250921611
BCORL1,254,254,5.721981474443624,5.695495130813905,-0.026486343629719578,-0.11928303020730101,0.22216457266918954,False,0.2712558783704379
SNRPB2,254,254,5.722709647541589,5.695632368984469,-0.02707727855712072,-0.1192030609003069,0.37665047500657656,False,0.43388459821779557
APC2,254,254,5.702152534715735,5.727989786548912,0.025837251833177532,0.11918296900463833,0.11317130856223678,False,0.14879306570198234
IFNGR1,254,254,5.71323950180006,5.686883105019252,-0.026356396780808033,-0.11917915957241582,0.21114865478155642,False,0.2595189718397679
S100B,254,254,5.711621671463589,5.686607456978122,-0.02501421448546637,-0.11915217604456922,0.3448963408926655,False,0.4010926887766033
TAF11,254,254,5.717694808201983,5.6902375268557766,-0.02745728134620684,-0.11910949003993151,0.10777417918231207,False,0.1425141187050238
ZNF35,254,254,5.710285437584068,5.682982504194586,-0.027302933389482753,-0.11907751098568255,0.11580846906281717,False,0.15188878965684469
AP3S1,254,254,5.676780647102326,5.702291855567882,0.025511208465555768,0.11907336778484709,0.18285328963588088,False,0.22853007593015962
JUP,254,254,5.672745112302874,5.6998176360315,0.02707252372862623,0.11905839075090072,0.2916291672545248,False,0.34588108018651875
HMGCLL1,254,254,5.724735102211677,5.69716889367754,-0.027566208534136827,-0.11904537281928318,0.09625473975859664,False,0.1284865573946625
MEX3B,254,254,5.696121443653077,5.72279870650073,0.02667726284765326,0.11897961397307401,0.1576485752580017,False,0.20025944487208383
LINC02749,254,254,5.729182037517014,5.701188536597697,-0.02799350091931707,-0.11892120642029225,0.16524815294454254,False,0.20883355218566424
GPR148,254,254,5.711229412924954,5.683742590009367,-0.027486822915586906,-0.11888849705804011,0.14374422243528323,False,0.1845044675852031
ERLIN1,254,254,5.696520106184729,5.725124703227992,0.028604597043263347,0.1188686971611022,0.11098744145354167,False,0.14622357386966683
CKS2,254,254,5.701565411342797,5.728572514057075,0.027007102714278197,0.11886002428130862,0.27243420922926365,False,0.3258563961443964
AACS,254,254,5.703630635213671,5.677980812986937,-0.025649822226734287,-0.11882162864594942,0.05763818076920166,False,0.0808080811322062
RNFT2,254,254,5.708463384853024,5.682971593705351,-0.025491791147673304,-0.11879747773060384,0.22079399004511802,False,0.26973561241236327
SLC9A5,254,254,5.687678083164392,5.71411946464861,0.026441381484218596,0.11870968198361265,0.12926700639840116,False,0.16772435521301185
EFNB2,254,254,5.680684403756263,5.707435956253652,0.026751552497388253,0.11869945874103795,0.08830741802750668,False,0.11885570402904086
SLC27A6,254,254,5.733729213173226,5.70790537213612,-0.025823841037105666,-0.11863098501086393,0.1429177751845408,False,0.18358066245607393
PPIL6,254,254,5.700844792898263,5.727867469404547,0.027022676506284427,0.11859867113612439,0.21247591680074884,False,0.26092655421501254
FAM114A2,254,254,5.7233231120622685,5.696625973543942,-0.026697138518326113,-0.11859430644476489,0.2037406540525728,False,0.2514740951749645
ZNF428,254,254,5.709583746632384,5.6826550066683685,-0.026928739964015236,-0.11858781513894656,0.23572838266372642,False,0.28596966712735444
SIGLEC15,254,254,5.721540401979832,5.695395560342436,-0.02614484163739572,-0.11851726096347327,0.13049247635617153,False,0.1691867856940157
OR4A47,254,254,5.730354476228189,5.703101520214118,-0.027252956014070406,-0.11850374142781193,0.08345309041391209,False,0.11295849922959568
TRUB1,254,254,5.722952609115657,5.695317977668665,-0.02763463144699152,-0.11848013245718567,0.11153026423191816,False,0.14688248028889245
STX1A,254,254,5.686862102330227,5.712356721451114,0.02549461912088713,0.11845265154813935,0.08853336750869745,False,0.11914117153161514
MTOR,254,254,5.724172197276866,5.697562599987329,-0.02660959728953749,-0.11845212501046404,0.15342650140296427,False,0.19560400612454704
PLA2G7,254,254,5.7205381003771105,5.694447039875626,-0.026091060501484797,-0.11845055753802619,0.1269933640108261,False,0.16507313945063248
RPS6KL1,254,254,5.71891102392415,5.692986435055959,-0.02592458886819138,-0.11844120843066747,0.07830389591342853,False,0.10661800946781319
C6orf58,254,254,5.71733501284653,5.691528002476303,-0.0258070103702277,-0.11842334824865408,0.1565848938000136,False,0.19911412421483213
RERE,254,254,5.7083810122254315,5.681381069563426,-0.02699994266200534,-0.1183770502258731,0.06334971078259366,False,0.08798372023991874
PITPNA,254,254,5.693411940676487,5.720141973451726,0.02673003277523911,0.11832393377897947,0.17852190233242204,False,0.2236692579226449
STARD10,254,254,5.731145567830054,5.703607049842126,-0.027538517987927946,-0.1182294783603071,0.10258289665708602,False,0.1362254616998793
JAK1,254,254,5.696966114729955,5.722876262261741,0.025910147531785555,0.11818415722890502,0.18585085561593517,False,0.23175442710234165
TOX4,254,254,5.735644121165279,5.709148590409493,-0.02649553075578659,-0.1181782063689433,0.12430621479012981,False,0.16194737564227998
SRP54,254,254,5.68199378456671,5.708707620516297,0.02671383594958776,0.11815605828404345,0.47509142225320433,False,0.5316190186167947
VTI1B,254,254,5.678775597923575,5.705333259996818,0.026557662073243726,0.11814463885751417,0.155175129379132,False,0.19762826895086993
ZNHIT2,254,254,5.726023975029918,5.699405165115376,-0.026618809914541686,-0.11800367534672943,0.17103189882984215,False,0.215462113063726
GRK4,254,254,5.72920723989794,5.702933184524282,-0.026274055373658456,-0.11791373325396826,0.2521139938213901,False,0.30408897045941596
PLBD1,254,254,5.697873780398616,5.723117138019872,0.025243357621255846,0.11790359362928227,0.14691817465331267,False,0.1882413051926727
RAB8B,254,254,5.722001415014366,5.694429639325808,-0.027571775688557842,-0.11789355166150293,0.4184424236329478,False,0.4756561015669003
TMEM233,254,254,5.713629191825784,5.687596905838004,-0.026032285987779957,-0.11781512146473595,0.1464134914616223,False,0.18763660159673412
GORASP1,254,254,5.726131705593424,5.699958091081724,-0.026173614511700194,-0.11777502840959841,0.18087491685758106,False,0.22627123235398194
KBTBD3,254,254,5.725995648837761,5.699914599155716,-0.02608104968204472,-0.11775844826357047,0.22056615030411608,False,0.2694955498921083
MPP4,254,254,5.7104654105422155,5.737216224214156,0.02675081367194032,0.11773422936946297,0.1860519775089967,False,0.2319884063162198
ASB5,254,254,5.713740297914106,5.688224096511097,-0.025516201403009475,-0.11763541905064286,0.1404603073722802,False,0.18081557754158
COL5A3,254,254,5.691308239143238,5.7184863836292825,0.02717814448604461,0.11763474862051963,0.28750000014698973,False,0.3416197501055796
RBM3,254,254,5.692761949877859,5.666294142756484,-0.02646780712137531,-0.11761165051477408,0.21092802861245274,False,0.259266329867286
SSBP4,254,254,5.727037595858161,5.700898963691493,-0.026138632166667897,-0.11758597891299971,0.35928526343208655,False,0.41619407477239684
FCMR,254,254,5.7205795860042095,5.694004862252506,-0.02657472375170311,-0.11750176464717456,0.043703633812476654,False,0.06287606266380152
OR4C13,254,254,5.713870502817934,5.687353952911869,-0.026516549906064668,-0.11748102209228446,0.12035891500872373,False,0.15729324548435322
MB,254,254,5.7289863792505535,5.755404363699149,0.026417984448595888,0.11735342899895074,0.3427393907614461,False,0.39890792749764087
MRS2,254,254,5.686783274920822,5.7127960512924885,0.026012776371666213,0.11730375762321446,0.2620095112830346,False,0.31472245835052226
PDCD6IP,254,254,5.713086816591085,5.685655755759715,-0.027431060831370147,-0.11728757486711527,0.12312625652238256,False,0.16054387040945287
DENND5B,254,254,5.677486629482493,5.70484431930375,0.027357689821257303,0.11726624871748387,0.11262219291922133,False,0.14819571147517793
ZER1,254,254,5.6925757959696375,5.718990248086876,0.026414452117238696,0.11724642358487722,0.2930143706652112,False,0.34733238162857816
LINC01549,254,254,5.705782008346746,5.6798437244284825,-0.02593828391826314,-0.11722542121700429,0.06257919050382786,False,0.08699787083620326
APOL1,254,254,5.712161261198387,5.738030751013908,0.02586948981552073,0.11720631606699528,0.13297043672166137,False,0.17207526948911356
FRZB,254,254,5.695707612339189,5.720327290058905,0.024619677719716293,0.11720324740253758,0.1605118168105265,False,0.20346085194973226
PTPN11,254,254,5.70852809347305,5.682117671966194,-0.026410421506856352,-0.1171897515756645,0.09505133972182767,False,0.1270083193160225
HAS3,254,254,5.733025203151915,5.707922003220079,-0.025103199931836073,-0.11715616606262232,0.172929595146889,False,0.21751824249518373
ZNF461,254,254,5.676261511081158,5.7029109588910325,0.026649447809874438,0.11715378317660054,0.3348035529788338,False,0.39072908031677317
PTGES,254,254,5.690372952404356,5.714356267849037,0.023983315444680464,0.11713700207162564,0.09291561524493464,False,0.12447363690250161
MAL,254,254,5.734660287016188,5.709195167185115,-0.02546511983107269,-0.11710957157450169,0.3424319604230839,False,0.3986040570641853
SMURF1,254,254,5.68064763211083,5.707743049190786,0.02709541707995644,0.11710748863859609,0.12210098449080115,False,0.15937615982897788
PAF1,254,254,5.70629352303988,5.733182245511163,0.026888722471282378,0.11710490298608409,0.18464749867553198,False,0.23047105614380856
KLHDC8A,254,254,5.709923447581867,5.683836557502546,-0.026086890079321634,-0.11709137662023407,0.191543242427608,False,0.23823104215453977
SLC18B1,254,254,5.683896190608583,5.711419620009635,0.027523429401052013,0.11706430202652301,0.08898666433532441,False,0.11967627937700667
NFIL3,254,254,5.664317395995028,5.6895373773225915,0.02521998132756309,0.11702231770939524,0.09795994730522266,False,0.130550015774164
ZNFX1,254,254,5.691921617654454,5.7164611835136885,0.02453956585923489,0.11695514430759571,0.07954037760847399,False,0.10813895314917492
OR10H3,254,254,5.694124109369055,5.720520329880471,0.026396220511416324,0.11692813767214634,0.289146908727664,False,0.3432684089326074
S100A5,254,254,5.716237120192123,5.690359775281448,-0.025877344910675504,-0.11678808264898752,0.04824414829816371,False,0.0687130574543938
DNAJB9,254,254,5.664817051826743,5.691386847529843,0.02656979570310014,0.11667635922987714,0.20655046871701588,False,0.25441279000367995
FAM221A,254,254,5.725837971601051,5.700074981039956,-0.025762990561094767,-0.11660848769345236,0.19778344889400556,False,0.24489440717145045
RFTN1,254,254,5.707951613213919,5.681083125504208,-0.026868487709711175,-0.11657126606447382,0.20181176223292097,False,0.24943336366806593
BTBD16,254,254,5.720897727227841,5.69451795227786,-0.026379774949981005,-0.11653670841156244,0.1794995422701059,False,0.22479589563801178
IFNAR1,254,254,5.721944820923539,5.695567115095009,-0.02637770582852994,-0.11653294067769387,0.2612389223507807,False,0.3139283710602053
MORF4L1,254,254,5.7015357747833555,5.728186046407526,0.02665027162417033,0.11652613280725789,0.14810094149505643,False,0.18955906649724427
RBIS,254,254,5.71016585893348,5.683509597801117,-0.026656261132362857,-0.11646386833963115,0.2729627923249389,False,0.32644323095190675
ENG,254,254,5.701800320496693,5.727664674720111,0.02586435422341804,0.11636454851022848,0.14209497936138105,False,0.18264652069908202
EREG,254,254,5.753655777609034,5.728793193423894,-0.02486258418513998,-0.11630509895429894,0.1411124320777257,False,0.18155994795190064
FAM83B,254,254,5.7337966816943835,5.707957636526875,-0.025839045167508345,-0.11628663562146233,0.12268603396998656,False,0.16006693494521684
HCN2,254,254,5.729142809199803,5.702465305556865,-0.026677503642937417,-0.11627979553866097,0.11275927453188543,False,0.14833070367260334
COMMD4,254,254,5.684667826790218,5.7105236150998016,0.025855788309583794,0.11615511242898473,0.07567850104499903,False,0.10334597463282218
SP6,254,254,5.7341505382791444,5.707604232055016,-0.026546306224128458,-0.11610923110611591,0.1565848938000136,False,0.19911412421483213
TCHH,254,254,5.6898025274434625,5.71566903912232,0.02586651167885723,0.11608258323527292,0.11085206218044197,False,0.14606759013067122
RGS22,254,254,5.72190346055876,5.695739354720017,-0.026164105838743623,-0.11605054581064105,0.10817176255798533,False,0.1430068778541162
ZNF594,254,254,5.70973111109002,5.682826562218239,-0.02690454887178184,-0.1160453033811605,0.1142758667378516,False,0.15008468991049748
CEP63,254,254,5.714952149860068,5.689041586780758,-0.025910563079309945,-0.1159999978370599,0.12729470567894133,False,0.16538985062191025
MRPL55,254,254,5.6924657864844495,5.717348655193329,0.02488286870887979,0.11599091062500361,0.20568292980412206,False,0.2535802806451192
PLA2G12B,254,254,5.701091795058865,5.6757131708999005,-0.025378624158964413,-0.11597265589523385,0.19113243768441734,False,0.23778888041441218
CNN2,254,254,5.702069445893533,5.727316932191997,0.02524748629846396,0.11597096525185686,0.18726208829734525,False,0.2333788712362437
TMEM114,254,254,5.715748812648368,5.689048405439401,-0.026700407208966936,-0.11594783217490139,0.03804682496703322,False,0.05556490374069778
GNE,254,254,5.715331880922088,5.688939606759653,-0.026392274162435392,-0.11593030257223044,0.23192943570094493,False,0.2819974710887081
ZSCAN18,254,254,5.703608588453343,5.729924683116372,0.026316094663028977,0.11589387248393748,0.28750000014698973,False,0.3416197501055796
SLC25A37,254,254,5.729166113421475,5.70218061403734,-0.026985499384134748,-0.11585375192520943,0.2823266095144773,False,0.3362390092265128
SPMIP3,254,254,5.729317265210092,5.7026748953182205,-0.02664236989187163,-0.11584366689288624,0.07637817012841913,False,0.10418563872949543
NDUFA13,254,254,5.728406310336552,5.702472353581553,-0.025933956754998988,-0.11579301596811016,0.13532646202075196,False,0.17487419977604649
HAPLN1,254,254,5.736110017229058,5.709730859865472,-0.026379157363586536,-0.11578341094873226,0.15782638648356861,False,0.20047051202952768
ZNF787,254,254,5.705187427802882,5.6796249617524674,-0.025562466050414123,-0.11576112310490509,0.19506133553564942,False,0.24197678007707385
MAPK8,254,254,5.720331349763588,5.694568882607356,-0.025762467156231317,-0.11571052285513624,0.15747091584976258,False,0.20007809303676807
SHC4,254,254,5.722154001388793,5.747526695444467,0.025372694055674216,0.11556628962898449,0.11303383227748373,False,0.14862367749617778
NKIRAS2,254,254,5.721022325219225,5.695060254021048,-0.02596207119817695,-0.11555738034623166,0.33298915556392517,False,0.3889018512259015
PTPRN,254,254,5.72512634876144,5.699712636961967,-0.02541371179947305,-0.11554914417218574,0.263555397011662,False,0.31642467955591524
TC2N,254,254,5.707769427959013,5.734000400308801,0.026230972349788217,0.11552533666248184,0.3640577123412464,False,0.4209853250407919
FKBP15,254,254,5.712861448283416,5.686790795138904,-0.026070653144511624,-0.11548215467438204,0.18166435025527983,False,0.22720922625907572
SLC35A3,254,254,5.692724498881616,5.719510063543497,0.02678556466188109,0.11547115187890798,0.37015942377697164,False,0.42726561860070383
PCYT2,254,254,5.7091871138431864,5.683434132187858,-0.025752981655328355,-0.11545250684583587,0.13675548008181831,False,0.176508667583654
PSORS1C2,254,254,5.7131533058226935,5.686590655962466,-0.02656264986022716,-0.1154461126937091,0.20010839891147625,False,0.247541500875678
HYCC1,254,254,5.7256491618294225,5.751913396805666,0.026264234976243195,0.11543135123714325,0.11085206218044197,False,0.14606759013067122
ATAT1,254,254,5.716868496755674,5.691654249148603,-0.025214247607070917,-0.11542641469092586,0.24937068143266283,False,0.30113908251356597
CCNY,254,254,5.7112195897840365,5.686177465810626,-0.025042123973410213,-0.11536961412680462,0.18364911401115103,False,0.2293580490892187
AURKC,254,254,5.720265370616394,5.694383628026299,-0.025881742590095236,-0.11526937778101401,0.08887316519926462,False,0.11954232988681192
LONP2,254,254,5.700874866143017,5.725794470121565,0.024919603978548643,0.11524882721717002,0.19799398773858135,False,0.2451198058940073
PRPF6,254,254,5.710243934975199,5.684348299113012,-0.025895635862187127,-0.11523026784843605,0.211811534447096,False,0.2602407288588927
EDF1,254,254,5.723879566910007,5.69663366163696,-0.027245905273047377,-0.11520798347151452,0.08323767951671682,False,0.1126935321028765
ZNF45,254,254,5.713362306838508,5.686739188545125,-0.02662311829338382,-0.11517226678914129,0.3160697292386285,False,0.37158877811726126
BAALC,254,254,5.75197473919381,5.727814285474621,-0.024160453719188624,-0.11512638583833354,0.21314180305899788,False,0.2615948736652032
PM20D1,254,254,5.71856465630903,5.693214451564751,-0.025350204744278848,-0.11507313366701698,0.18949570190178,False,0.23585496153491445
COMMD7,254,254,5.688605992459451,5.7142677028150874,0.025661710355636025,0.1150702157007377,0.06378115427466285,False,0.0884900495788414
NSMCE1,254,254,5.710372002530279,5.684955866643398,-0.025416135886880298,-0.11497971576300649,0.19443707602530147,False,0.24134161817803512
FNDC5,254,254,5.720008226055508,5.695866935796137,-0.024141290259370507,-0.11496982214485355,0.27962928011304755,False,0.33348840374572075
L2HGDH,254,254,5.736141867446034,5.710952275953667,-0.025189591492367214,-0.11489420168649384,0.08585253313868885,False,0.11588710841392033
ARHGEF9,254,254,5.720553915709044,5.694493759568772,-0.02606015614027246,-0.11487680407031267,0.10567323976977272,False,0.13995113930396216
ATF6,254,254,5.691557026908293,5.717516065644778,0.025959038736485418,0.11483393970449737,0.16933734487852348,False,0.213515002877546
MTPN,254,254,5.690994555831569,5.716940112958406,0.025945557126837215,0.1148011477961342,0.1682146578103635,False,0.21230173372925837
RUNX1,254,254,5.698924668870986,5.6730625965236365,-0.025862072347349496,-0.11479927215925027,0.1320369666579034,False,0.17097017942506748
ZSWIM1,254,254,5.722326378022634,5.697431405645885,-0.024894972376749536,-0.11475171845864056,0.1083045480215499,False,0.14313841955579562
MFAP3,254,254,5.703758256508624,5.7292225215769585,0.025464265068334768,0.11473197153971469,0.16069206587464568,False,0.20364431040372655
ZNF429,254,254,5.695041231596168,5.668893232554613,-0.02614799904155518,-0.11468303292574557,0.07557897665141838,False,0.103242850808533
SPCS1,254,254,5.681137092556165,5.70648104543201,0.025343952875845233,0.11463943966844423,0.15889644562027683,False,0.2016956505877339
NLK,254,254,5.712201792112798,5.6850211904709775,-0.027180601641820346,-0.11463496420512358,0.13343908361509174,False,0.17264277376932627
SNTN,254,254,5.716758914774865,5.690018948866767,-0.026739965908098462,-0.11460328478429342,0.14357864045671315,False,0.1843469578633965
KCNE4,254,254,5.7175013213937635,5.7432722977890505,0.025770976395286915,0.11459282365108141,0.22056615030411608,False,0.2694955498921083
CTNNA2,254,254,5.724265752161886,5.699216717297089,-0.025049034864796482,-0.1144846682807651,0.2122542889756136,False,0.26072884558091336
TIAM1,254,254,5.697325988393783,5.722753682662834,0.025427694269050782,0.1144426428267515,0.37307175193792297,False,0.43030960940684054
DNAJB14,254,254,5.702872732658435,5.676349168226334,-0.026523564432101132,-0.11433765875951067,0.20331085603220456,False,0.251051689491023
NR1D1,254,254,5.71797044282719,5.692449453343332,-0.025520989483858614,-0.1143249766857348,0.09529105061987843,False,0.12726930365032446
FRAS1,254,254,5.68655307515928,5.711151294451949,0.024598219292669476,0.11430732938871072,0.1429177751845408,False,0.18358066245607393
NLGN4X,254,254,5.715737420417407,5.740505735373262,0.024768314955854187,0.11427273357616169,0.22056615030411608,False,0.2694955498921083
FKBP1A,254,254,5.723992931190971,5.69781512501306,-0.026177806177911656,-0.11425698757358375,0.3275841276239523,False,0.38363116688858956
HSPA1L,254,254,5.69805856033381,5.7226802422892025,0.024621681955392383,0.1142383306535575,0.1612337307795022,False,0.20428560718460645
KCND1,254,254,5.726886365294283,5.700602289245161,-0.026284076049122085,-0.11420108677536617,0.2698018038383311,False,0.3231572194013741
CLEC11A,254,254,5.717989776631014,5.692793198435369,-0.02519657819564536,-0.11419423417333312,0.2682307627928294,False,0.3213873886040303
DDT,254,254,5.714681139491931,5.689540402781171,-0.025140736710759448,-0.11417119168418396,0.27668251175381664,False,0.3305470124098764
AKNAD1,254,254,5.713936810086972,5.6890095681625095,-0.024927241924462606,-0.11415262672000322,0.08530236695086797,False,0.11520775863080089
LRRN4CL,254,254,5.710990057269548,5.735605633429038,0.024615576159489727,0.11412405219870045,0.12564419198354299,False,0.16345528258273503
LRATD1,254,254,5.723380193587774,5.6984814799112,-0.024898713676574147,-0.11410777085679956,0.06257919050382786,False,0.08699787083620326
ACVR1B,254,254,5.717090446523547,5.6904940658267495,-0.02659638069679726,-0.11410555217731785,0.15552666374241875,False,0.19798802124284673
WFDC9,254,254,5.728564982100142,5.702403064214641,-0.02616191788550104,-0.11405875554899497,0.11935172979906099,False,0.1561193235189086
TEK,254,254,5.735607509791652,5.709614672621156,-0.025992837170496053,-0.11398876177345581,0.19652365485424572,False,0.2435449126187234
C6orf136,254,254,5.726537287346438,5.7015932307307375,-0.024944056615700205,-0.11398724299113504,0.07361082256913538,False,0.10081851731918924
USP22,254,254,5.724109313252454,5.698655873757582,-0.025453439494871333,-0.11394264483447185,0.17178909734773173,False,0.21628928879214857
CDA,254,254,5.694489765759786,5.720376454758999,0.025886688999213092,0.11392344891684153,0.13659612764053886,False,0.17636916315454954
TTR,254,254,5.722064688133444,5.695805863227594,-0.026258824905849742,-0.1139084295148716,0.08356096505289584,False,0.11307781920186148
FGF20,254,254,5.714263187838441,5.688807833609531,-0.02545535422890932,-0.1138599061087523,0.2133640995553292,False,0.26181166189550703
LRFN5,254,254,5.726136906984604,5.700604503214564,-0.025532403770040624,-0.11383983774354131,0.3275841276239523,False,0.38363116688858956
SLIRP-OT1,254,254,5.720208540016516,5.693753391951623,-0.02645514806489313,-0.11377661298481193,0.10923766153773304,False,0.14422758797286966
SATL1,254,254,5.719203651759282,5.6943853654858,-0.024818286273482038,-0.11376637563965684,0.20633333532337084,False,0.2541817446750198
GNB1,254,254,5.696593868314695,5.721905576045607,0.025311707730912403,0.11375565749998952,0.10950542974804227,False,0.14450348270779248
TEX14,254,254,5.704463092535797,5.679610996648379,-0.024852095887418102,-0.11371623567695813,0.19589596634578754,False,0.2428720280462658
RXRB,254,254,5.728753124167838,5.7030258812344945,-0.025727242933343497,-0.11369741011182478,0.15429893317310858,False,0.19664339849675042
NUB1,254,254,5.674139835524123,5.700069775074195,0.025929939550072056,0.11364700931665132,0.15100364900237415,False,0.19275797896028482
DHRSX,254,254,5.7025327898963685,5.727318824123453,0.02478603422708492,0.11350357103163677,0.0951711347187353,False,0.12713876112899702
SLC16A5,254,254,5.692863451325332,5.717067149084675,0.024203697759343612,0.11348816735151714,0.22285214423780508,False,0.2719988457414663
TANK,254,254,5.696114791686352,5.670681387988162,-0.025433403698190027,-0.11347449908790744,0.3213506470014392,False,0.3771528711157039
ZNF717,254,254,5.721320052975629,5.695675382046084,-0.02564467092954459,-0.11341313583199283,0.1850479752779124,False,0.23088714803100038
VAV2,254,254,5.667806493001946,5.692423713442134,0.024617220440187992,0.11337911332199783,0.26666601781762234,False,0.3196907006189658
DBR1,254,254,5.7195870747442,5.694973059011806,-0.024614015732393746,-0.11332233354338665,0.25791781886941045,False,0.3103493810683966
LRRC36,254,254,5.706437460379457,5.732137957080941,0.025700496701484,0.11328723290624237,0.17046564221140215,False,0.21482742411006875
TP53INP1,254,254,5.70440987015487,5.678795673591583,-0.025614196563286562,-0.11328135079536128,0.07197102707849184,False,0.09872985379832029
RYBP,254,254,5.680373681669255,5.705417177343654,0.025043495674399452,0.11325725813041101,0.2533678841713246,False,0.3054300214192273
TMEM116,254,254,5.7120717727762145,5.68630104419668,-0.025770728579534108,-0.11324951499363145,0.08464593383592167,False,0.11441102529559082
MYO9A,254,254,5.700226467844083,5.6754646288369655,-0.024761839007117814,-0.11321619849259851,0.1085705059161454,False,0.14345684992038846
TMEM53,254,254,5.688569046668645,5.714660082823212,0.026091036154566538,0.113136052837241,0.20873093248918417,False,0.2568410308138248
ERC1,254,254,5.682113792434414,5.707284244892432,0.025170452458017856,0.1131246768931077,0.11303383227748373,False,0.14862367749617778
TBC1D30,254,254,5.731933234136477,5.705529222324821,-0.02640401181165597,-0.11309592332505793,0.08388526667523888,False,0.11349881790928844
C11orf54,254,254,5.733471315267413,5.707515727574405,-0.025955587693007764,-0.11305001360728574,0.07627789560362261,False,0.10407361642562961
PCSK2,254,254,5.715151422611988,5.691604432589819,-0.023546990022168757,-0.11302748747191313,0.2417520132488411,False,0.292575556173455
TRDMT1,254,254,5.722859213671206,5.698701144702438,-0.024158068968767488,-0.11297487157183458,0.2569018574192383,False,0.3092350489480979
RPP25,254,254,5.682608089266084,5.707533967722294,0.024925878456209638,0.11295203482763046,0.1621395684799165,False,0.20531233196577178
ZNF518B,254,254,5.696231022554523,5.721970514683306,0.02573949212878368,0.11291325068285199,0.3763242641132044,False,0.43356688995386666
CDK7,254,254,5.7019638705745965,5.727189904872855,0.025226034298258426,0.1128608871274696,0.29052417847667045,False,0.3447369201143218
CRYBG3,254,254,5.681113072441823,5.70821607242533,0.027102999983506848,0.11285469745974674,0.082273898188582,False,0.1115291451447552
PTCHD4,254,254,5.700402153806537,5.724938399880249,0.024536246073711965,0.11280836313589143,0.2910763202574198,False,0.345296812741233
SMC4,254,254,5.7211197117059704,5.6956242596417415,-0.025495452064228985,-0.11280027255337605,0.18305200567381397,False,0.2287285739935547
OLFM2,254,254,5.713989823987386,5.688747561765835,-0.025242262221550682,-0.11275053118570584,0.22864118546172885,False,0.27843235618599627
