gene,delta_netith,cohens_d,abs_d
CEP41,0.0302556082042322,0.0391741790219026,0.0391741790219026
TXNDC9,0.0292260723614159,0.0391577066857786,0.0391577066857786
MYL1,-0.0314727433006147,-0.0391535952785354,0.0391535952785354
ATP5F1B,0.0292715343281031,0.0391174541237085,0.0391174541237085
SIX3,0.0291582026831394,0.0391173236677438,0.0391173236677438
LGR5,0.0288800882625963,0.039114994243755,0.039114994243755
PI3,0.0303161195097709,0.0390997362249602,0.0390997362249602
CERS6,0.0274002933325103,0.0390419739886668,0.0390419739886668
LURAP1,0.0277304334324082,0.0390351617809136,0.0390351617809136
CCDC106,-0.0290488069801542,-0.0390349335724054,0.0390349335724054
CHST14,-0.0288285899330205,-0.0389931333958177,0.0389931333958177
KCTD12,0.0291238759293275,0.0389814180865051,0.0389814180865051
RPL26L1-AS1,0.0281616095755756,0.038923971922614,0.038923971922614
OGFOD3,0.030484600470233,0.0389054385196548,0.0389054385196548
ZFP69,-0.0282509717711008,-0.038849034783885,0.038849034783885
CD55,0.0268555955427638,0.0387990680564816,0.0387990680564816
SH3BGRL3,0.0298309592659444,0.0387948585557853,0.0387948585557853
EPHA3,-0.0307570937980337,-0.0387704580223719,0.0387704580223719
TMEM151A,-0.03032025813543,-0.0387524892577555,0.0387524892577555
JAKMIP1,-0.0271396884482131,-0.0387371355802698,0.0387371355802698
ADD2,0.0266608476281104,0.0387370152438636,0.0387370152438636
ROGDI,0.0298723618707921,0.0387274851077081,0.0387274851077081
CSMD3,-0.0288914725906836,-0.0386082268051219,0.0386082268051219
MIA3,0.029123658471323,0.0386038577243307,0.0386038577243307
CABCOCO1,0.0287560198641916,0.0385855178516374,0.0385855178516374
CEBPA,-0.0302464892666218,-0.0385778534410159,0.0385778534410159
LETM1,0.0288697981920043,0.0385628560370629,0.0385628560370629
SDF2L1,0.0275980391895744,0.0385625295437223,0.0385625295437223
NAPG,0.0297225434530572,0.0385393850939905,0.0385393850939905
ETV3L,0.0292927706983689,0.0385140420259894,0.0385140420259894
KCTD2,0.0280813105965966,0.0384771514769718,0.0384771514769718
EEA1,-0.0290986993890749,-0.0384457061247638,0.0384457061247638
SF3B1,-0.0288332284709573,-0.0384327093935891,0.0384327093935891
SYT2,-0.0271954108441114,-0.038419803055415,0.038419803055415
ADAM23,0.0306633640739857,0.0384099797637425,0.0384099797637425
FOXO1,-0.0254884233276069,-0.0383860358619844,0.0383860358619844
FNDC5,0.0268138538012845,0.0383833229966153,0.0383833229966153
SDR16C5,-0.0291445972665789,-0.0383511571723689,0.0383511571723689
EXOC8,-0.0277608297792415,-0.0383509743612971,0.0383509743612971
PCDH8,-0.0292501346480804,-0.0383133641065229,0.0383133641065229
RHBG,-0.0282559723508173,-0.0382951089559519,0.0382951089559519
SRM,-0.0283213704743348,-0.0382735870858721,0.0382735870858721
PPP2R5A,-0.0304317658334412,-0.0382471298099244,0.0382471298099244
PCGF1,0.0297071786580129,0.0382439455363848,0.0382439455363848
TRIP12,-0.0289823336349677,-0.0382022361897757,0.0382022361897757
CCDC126,0.0294763126190771,0.03813716867521,0.03813716867521
CDAN1,0.0268816455557256,0.0381346431389902,0.0381346431389902
RAP2A,-0.0285635048263666,-0.0381250997605841,0.0381250997605841
SKIDA1,-0.0287900332772848,-0.038106766972275,0.038106766972275
TIMM17B,0.029328304146901,0.0380753027359237,0.0380753027359237
GRM7,0.0280615258013696,0.0380670437443723,0.0380670437443723
SNX30,0.0267545477459059,0.0380600625534291,0.0380600625534291
COA7,0.0275145439155402,0.0380308823232661,0.0380308823232661
PRR15,0.0277811040413471,0.0379987422274063,0.0379987422274063
AP1AR,-0.0289215166325371,-0.0379956227008797,0.0379956227008797
LEPROTL1,0.0288932580660965,0.0379685807641467,0.0379685807641467
DLL1,-0.0277455102473549,-0.0379666899617532,0.0379666899617532
BMP6,-0.0289467009667196,-0.0379605744434682,0.0379605744434682
CPT2,-0.0289560701103175,-0.0379550576711859,0.0379550576711859
ANKS4B,-0.0287758290604918,-0.0379505317266475,0.0379505317266475
SGSM1,-0.0265211606999837,-0.0379473324018847,0.0379473324018847
EPDR1,0.0280094935447277,0.0379328280255483,0.0379328280255483
QTRT1,-0.0283403296253945,-0.037929160372523,0.037929160372523
DTWD2,0.0288712693952737,0.0379167659901111,0.0379167659901111
ZNF616,-0.0279417566145951,-0.0378954719311605,0.0378954719311605
COL21A1,-0.0273260172165805,-0.0378649439010995,0.0378649439010995
C5AR2,-0.0269367435863099,-0.0378636108895944,0.0378636108895944
CLCA2,0.0287832495400497,0.0378622456835803,0.0378622456835803
CRISPLD2,-0.0291188170573359,-0.0378511019992783,0.0378511019992783
KIF25,-0.0282797678906385,-0.037826954233441,0.037826954233441
TMEM223,-0.0282485634743485,-0.0378255172714631,0.0378255172714631
SLC16A5,0.0265247060156204,0.0378200217374745,0.0378200217374745
MAGEB10,0.0254861964365602,0.0378184422487999,0.0378184422487999
KICS2,-0.0261592333609073,-0.0378125389008097,0.0378125389008097
ZRANB3,-0.0280926398653065,-0.037794217880225,0.037794217880225
CHD5,-0.0288833193635111,-0.0377853399148482,0.0377853399148482
PKD1L1-AS1,0.0294225795236107,0.0377701717703908,0.0377701717703908
REST,0.0291028678386107,0.0377557056504637,0.0377557056504637
CCDC74A,0.0283804055256755,0.0377469866794575,0.0377469866794575
AGPAT3,0.0283567587457609,0.0377421803384622,0.0377421803384622
UCN2,0.029039442675657,0.0377230198972276,0.0377230198972276
FER,-0.0279590714898505,-0.0377178197533638,0.0377178197533638
BSPH1,-0.0287203568247935,-0.0377091227634423,0.0377091227634423
MMUT,-0.0279781062861408,-0.0377032973400423,0.0377032973400423
DDX3X,-0.0262556330595096,-0.0376900670027214,0.0376900670027214
LFNG,-0.028649348437983,-0.0376845030234732,0.0376845030234732
GLUD1,-0.0269725633808288,-0.0376565488062943,0.0376565488062943
NCCRP1,-0.0292921021977026,-0.0376553147424335,0.0376553147424335
TAS2R39,-0.02790528361104,-0.0376487048340608,0.0376487048340608
C20orf202,-0.0260011485744229,-0.0376182021457671,0.0376182021457671
SEC14L1,0.0278155026530608,0.0375822955230122,0.0375822955230122
CDK19,-0.0264959274063905,-0.0375803427672665,0.0375803427672665
CNOT4,-0.0273889055275962,-0.0375694978033613,0.0375694978033613
VPS18,-0.0273932582941913,-0.0375664392006811,0.0375664392006811
CD2,-0.0269467416223276,-0.0375606137351581,0.0375606137351581
DDX19A,0.0286337059392884,0.0375436575389193,0.0375436575389193
RSPO1,-0.0266969154108434,-0.0375354945616651,0.0375354945616651
RASL10A,0.0289445397347316,0.037523103150867,0.037523103150867
KCTD13,-0.0283868691654483,-0.0375200950415259,0.0375200950415259
UBE2L3,-0.029298777940987,-0.0375105454991361,0.0375105454991361
PTPRN,0.0290239109623051,0.0375093242042594,0.0375093242042594
LONP1,0.028240365279375,0.037494824574673,0.037494824574673
PIGU,0.0271584480233286,0.0374279706539181,0.0374279706539181
AXIN2,0.0272920444210935,0.0373915922815623,0.0373915922815623
ZFP30,0.0265290155900812,0.0373588674349191,0.0373588674349191
KCNJ11,-0.0279572114467203,-0.0372943047625444,0.0372943047625444
TMEM182,0.0272257510741535,0.037290844210498,0.037290844210498
KLHL17,-0.0281063143605617,-0.0372887341277969,0.0372887341277969
CLTA,-0.0290713685053933,-0.037255608728365,0.037255608728365
GARIN5A,0.0279157913024805,0.0372428704101023,0.0372428704101023
TIMM10,0.0280927658545282,0.0371892216763725,0.0371892216763725
PKN3,-0.0275166382594171,-0.0371112768266486,0.0371112768266486
KCNQ3,-0.0275231789315393,-0.037106041662524,0.037106041662524
SOX11,0.0273673664443672,0.0370740007103706,0.0370740007103706
TRIM24,-0.0261867387222443,-0.0370426158957978,0.0370426158957978
TSSK3,0.0280279433434964,0.0370162703117042,0.0370162703117042
DUSP26,0.0260065927496926,0.0370035688278758,0.0370035688278758
CD177,-0.0257796969021537,-0.0369857495882375,0.0369857495882375
PYDC2,-0.0265636275352996,-0.0369821493590783,0.0369821493590783
CNTN2,-0.0255136026107907,-0.036956311497162,0.036956311497162
SLC1A5,-0.0277212563497801,-0.0369422061443045,0.0369422061443045
COL24A1,-0.0281030882098614,-0.036900770268427,0.036900770268427
HNRNPH2,0.0273166338029842,0.0368935424537856,0.0368935424537856
LRP3,0.0277706062148261,0.0368917875973822,0.0368917875973822
AKTIP,0.0276377869040898,0.0368376883147283,0.0368376883147283
ARHGEF19,0.0281945272576109,0.0368000124478949,0.0368000124478949
NUPR2,-0.0281340193611852,-0.0367998523269499,0.0367998523269499
PPP1R42,-0.0271049218561065,-0.0367961676365955,0.0367961676365955
HOXD13,-0.0282692087561615,-0.0367859921747451,0.0367859921747451
IL20,-0.028159474670022,-0.0367767360034347,0.0367767360034347
ANKRD11,0.0268329649726579,0.03676879739134,0.03676879739134
HSCB,-0.0288119448511681,-0.036730426139087,0.036730426139087
SSUH2,-0.027337939428123,-0.0367102924677284,0.0367102924677284
LNX1,-0.0284426861003845,-0.0366896259031761,0.0366896259031761
SEC22A,0.0291598400451347,0.0366772939010986,0.0366772939010986
HPF1,-0.0275108660656746,-0.0366702612480318,0.0366702612480318
EIF5,0.0262539987854006,0.0366677339768616,0.0366677339768616
SLC27A1,-0.028027361141663,-0.0366559981749161,0.0366559981749161
RRP12,-0.0268039076024697,-0.0366497754397516,0.0366497754397516
ZNF790,-0.0276534194411937,-0.0366453717428933,0.0366453717428933
GASK1A,0.0281802547645328,0.0366379985121611,0.0366379985121611
TMCC3,0.0255743342340766,0.0366255658827898,0.0366255658827898
RAB38,0.0273311302683563,0.0366139441405137,0.0366139441405137
STXBP6,-0.0265047277350465,-0.0366060081216661,0.0366060081216661
SLC25A41,-0.0270161592175641,-0.0365575765561764,0.0365575765561764
NUDT16L1,-0.0276687085861464,-0.0365357440270991,0.0365357440270991
FOXR2,-0.0285818252214147,-0.0365260117840334,0.0365260117840334
ZNF573,-0.02790371490756,-0.0364664220178131,0.0364664220178131
LONRF2,0.0280566128402641,0.0364589532530625,0.0364589532530625
DDX4,-0.025932103657027,-0.0364535995087444,0.0364535995087444
WEE2,-0.0285695098716551,-0.0364394178951299,0.0364394178951299
H2AX,-0.0271104920525306,-0.0364359895264349,0.0364359895264349
CAPS2,0.026675021246862,0.0364238514106424,0.0364238514106424
MESTIT1,-0.0265892204774482,-0.0363986908402468,0.0363986908402468
GOLM2,-0.0277377057248484,-0.0363863235417746,0.0363863235417746
SNX16,-0.0269681559853616,-0.0363746381534639,0.0363746381534639
RPE65,-0.0265019257017034,-0.0363732729055749,0.0363732729055749
IRX4,-0.02728815785159,-0.0363717768632531,0.0363717768632531
SDAD1,-0.0274533665174789,-0.0363651704073189,0.0363651704073189
ZNF3,0.0274438024612058,0.0363612520976752,0.0363612520976752
ICE1,-0.027172037737686,-0.0363560589939725,0.0363560589939725
TMEM86A,-0.0288341403627683,-0.036336018505584,0.036336018505584
CYLC1,-0.0268871619927697,-0.0363163751500666,0.0363163751500666
GPAT4,0.0286824385724973,0.0363135489793327,0.0363135489793327
PELP1,0.0274610304463234,0.0363112166270336,0.0363112166270336
GPR12,0.0250626904113717,0.0363049280635178,0.0363049280635178
NADK2,0.0275072843815156,0.036296029889443,0.036296029889443
TREML1,0.0261781076054807,0.036287346693453,0.036287346693453
H2BC11,-0.0264575773099977,-0.0362672425852209,0.0362672425852209
MOB1B,0.0271717303355885,0.0362313957591091,0.0362313957591091
BANF1,0.0256646477096538,0.0362242304783062,0.0362242304783062
MAGT1,0.0263587456165463,0.0362197447743493,0.0362197447743493
CCDC87,0.0279757388508947,0.0361935669056278,0.0361935669056278
ZNF432,0.0279227338954468,0.0361903530840986,0.0361903530840986
DSC2,0.0264281857293342,0.0361766352445688,0.0361766352445688
PDE7B,0.0263500632997661,0.0361507941790797,0.0361507941790797
PCYT1A,0.0269525664386574,0.0361394388197773,0.0361394388197773
PRM1,-0.0266060234700251,-0.0361265437030829,0.0361265437030829
MAGEB6,-0.0282128870317963,-0.0361017561921575,0.0361017561921575
ZNF2,0.0278982276154424,0.0360969892758528,0.0360969892758528
P2RY6,0.0253596816223344,0.0360916007571138,0.0360916007571138
SCIN,0.0286623100325913,0.0360897217507957,0.0360897217507957
MKS1,0.0261450177919693,0.0360782273338723,0.0360782273338723
KBTBD2,-0.0285892244361525,-0.0360724319446274,0.0360724319446274
ATP5IF1,-0.026517298387489,-0.0360673555153222,0.0360673555153222
H2BC13,-0.0262822217271301,-0.0360555671622397,0.0360555671622397
TNRC6A,0.0257195641082619,0.0360456844537132,0.0360456844537132
APOD,-0.0292759070034298,-0.0360199412857894,0.0360199412857894
GTF2A1,0.0274923260642721,0.0359679305757047,0.0359679305757047
ZNF705A,-0.0274306256847047,-0.0359665501399651,0.0359665501399651
BPIFA3,-0.0260193033611075,-0.0359639394340316,0.0359639394340316
SH3PXD2A,-0.0280520997423465,-0.0359576428578089,0.0359576428578089
PPP1R12B,0.0263522704025191,0.0359513557745019,0.0359513557745019
ZNF837,0.0271252023955259,0.0359410716326861,0.0359410716326861
CDH12,-0.0266016678532912,-0.0359220685096668,0.0359220685096668
LAMB3,0.0265546306767223,0.0359142679169309,0.0359142679169309
GALM,0.0264440195239901,0.0358869311280317,0.0358869311280317
TTBK2,-0.0261051925519328,-0.0358783088170363,0.0358783088170363
SDHAF1,0.025389883879245,0.0358434497148873,0.0358434497148873
EPS8L2,-0.0276905418430084,-0.035842648496199,0.035842648496199
SEMA5B,-0.0248151363190149,-0.0358303307060628,0.0358303307060628
OR6T1,-0.0271749962147387,-0.0358194908070147,0.0358194908070147
MBL2,-0.0273487996798387,-0.0358089136175496,0.0358089136175496
ILRUN,-0.0259965973787652,-0.0358066616268057,0.0358066616268057
TAL2,-0.0258347515943597,-0.0357919723674724,0.0357919723674724
DCDC1,-0.0279197744550243,-0.0357535958321241,0.0357535958321241
NAA11,-0.0266052332705433,-0.0357457094291242,0.0357457094291242
COL8A2,-0.0266522864079572,-0.0357299038593535,0.0357299038593535
KCNRG,-0.0261389532246099,-0.0357066620827361,0.0357066620827361
UPK1A,-0.0273442070171707,-0.0357053994723146,0.0357053994723146
BTBD10P1,0.028392340463613,0.0356919712789621,0.0356919712789621
DRC1,-0.0251715573544171,-0.035691403594066,0.035691403594066
C11orf68,-0.0275318752946907,-0.0356879246120599,0.0356879246120599
ALX3,0.0270112922915357,0.0356704150944408,0.0356704150944408
OLIG3,-0.0267597099930361,-0.0356528716728223,0.0356528716728223
HEYL,-0.0258746553756221,-0.0356335392650085,0.0356335392650085
NUDT17,-0.0272462632496015,-0.0356255035056363,0.0356255035056363
PRXL2C,0.0258950718379384,0.0356022016347015,0.0356022016347015
STRIP2,0.0276913113740233,0.0355978098054758,0.0355978098054758
USP3,-0.0272989168546091,-0.0355567750525313,0.0355567750525313
PAX6,-0.0270426830894274,-0.0355522471912001,0.0355522471912001
ST6GALNAC3,0.0258876078440772,0.0354702046313361,0.0354702046313361
BAZ1B,0.0264069557624093,0.0354575848192856,0.0354575848192856
GCC1,0.0265501726895154,0.0354563719604424,0.0354563719604424
IDH3B,-0.0258570302943255,-0.035456333882609,0.035456333882609
AKR7A2,0.0262100175305279,0.0354558221181304,0.0354558221181304
PHGDH,-0.0259930333390698,-0.0354410105459106,0.0354410105459106
MOB3B,-0.026564619213345,-0.0354399048346858,0.0354399048346858
LPAR3,0.0253195240337369,0.0354259231894843,0.0354259231894843
NUAK2,0.0275145174961854,0.0353894669754181,0.0353894669754181
KCNJ12,0.0267979909370712,0.0353809497437635,0.0353809497437635
TMEM40,-0.0265587374145317,-0.0353151135786429,0.0353151135786429
CARD9,-0.0267859550166473,-0.0353088560245691,0.0353088560245691
ABHD10,-0.0245429239597703,-0.0352812358140703,0.0352812358140703
SCN1B,0.0265538614954037,0.0352416494024669,0.0352416494024669
ENY2,-0.0251194166279393,-0.0352371076757371,0.0352371076757371
TEKT2,0.0254259289001232,0.0352186123396499,0.0352186123396499
TM2D3,-0.0248467409144588,-0.0352180676293032,0.0352180676293032
MAPK3,0.0278980888043962,0.0351764173767505,0.0351764173767505
TPRG1,0.026048532359562,0.0351694883771908,0.0351694883771908
IFI27L2,-0.0276707650984624,-0.0351672251375228,0.0351672251375228
NOL10,0.0253928954308459,0.0350725605348699,0.0350725605348699
CD163L1,-0.025310732466842,-0.0350454527793068,0.0350454527793068
SEC16A,0.027279769856503,0.0350295504063231,0.0350295504063231
CASC2,0.0276314633693965,0.0349873782356955,0.0349873782356955
MORN5,0.0259689374995888,0.0349824075295216,0.0349824075295216
ELAPOR2,0.0265809815790616,0.0349553273735356,0.0349553273735356
ZNF594,-0.0262573267929777,-0.0349541142570072,0.0349541142570072
ADGRB3,-0.026205122698645,-0.0349243525969237,0.0349243525969237
MOCS3,0.0265263305269209,0.034917168961929,0.034917168961929
ZIC1,0.0267937040666712,0.0349108421169666,0.0349108421169666
RAET1E,-0.0267250553654863,-0.0348790530881132,0.0348790530881132
AGO1,0.0252228455840262,0.0348382346520339,0.0348382346520339
SHISA3,-0.0267888672249565,-0.034837079586047,0.034837079586047
CCT6A,-0.0261614764264663,-0.0348193327124596,0.0348193327124596
RNF43,-0.0261890664076114,-0.0347759241112466,0.0347759241112466
NOC2L,0.0269229658804892,0.034759239940098,0.034759239940098
CFAP97D1,-0.0271023409706909,-0.0347483986368276,0.0347483986368276
SSTR1,0.0254308121316766,0.0347414903927098,0.0347414903927098
SPAG4,0.027015947757377,0.0347358565165905,0.0347358565165905
PRNP,0.0270221896428832,0.0347275018917132,0.0347275018917132
NPHP4,-0.0258789249575484,-0.0346933479425274,0.0346933479425274
SPANXB1,-0.0241580153976634,-0.0346621270611244,0.0346621270611244
FAM161A,-0.0266916992803203,-0.0346579486954678,0.0346579486954678
ALG8,0.0271723528514575,0.0346344759573516,0.0346344759573516
VDR,0.0267796865780702,0.0346257041010221,0.0346257041010221
MAN2C1,0.0242617495593844,0.034598522583919,0.034598522583919
TAF7L,-0.026514516403882,-0.0345824643170962,0.0345824643170962
PLBD1,0.025812555938371,0.0345604454002976,0.0345604454002976
DIP2C-AS1,-0.0254281705776762,-0.0345399798307166,0.0345399798307166
FCGR3A,-0.0240733719776029,-0.0345359134396432,0.0345359134396432
NSG1,-0.0249405523216594,-0.0344976776828034,0.0344976776828034
EHD2,0.0241653226372404,0.034491163163025,0.034491163163025
NOL7,-0.0249709209110555,-0.0344875340427166,0.0344875340427166
PGGT1B,-0.025584290652481,-0.0344704466279861,0.0344704466279861
FAM234B,0.0247013970204621,0.0344654582455615,0.0344654582455615
SEMA5A,-0.0254738105947485,-0.0344635264896475,0.0344635264896475
CHDH,-0.0272253578030339,-0.0344473062705501,0.0344473062705501
NOL9,-0.0262187072978985,-0.0344381559035343,0.0344381559035343
ARIH2,-0.0256568811222059,-0.0344115826502869,0.0344115826502869
C22orf42,0.0272018850602133,0.0344037940635958,0.0344037940635958
ZZZ3,0.0272127157592709,0.0343509851855858,0.0343509851855858
NKIRAS2,0.0251849856198997,0.0343471077985903,0.0343471077985903
NOXA1,-0.027396121138941,-0.0343281963343045,0.0343281963343045
ZNF750,-0.025952014335238,-0.0343164778343687,0.0343164778343687
TECPR1,0.0242388194867153,0.034307651983628,0.034307651983628
GLOD4,-0.0250511451314361,-0.0342988644988496,0.0342988644988496
OBSCN,0.0247441824792424,0.0342923491509577,0.0342923491509577
HNRNPR,-0.0240593318832402,-0.0342787691147214,0.0342787691147214
CDKL2,-0.0256981446123152,-0.0342539148258051,0.0342539148258051
PPP1R3B,0.0255874088916208,0.0342472708467954,0.0342472708467954
WDR12,0.0246444699776686,0.0342414890848617,0.0342414890848617
ADGRG4,0.0236124319598802,0.0342330565394022,0.0342330565394022
DEFB135,0.0252248412912008,0.0342280057080421,0.0342280057080421
ADPRHL1,-0.0248523651824337,-0.0342182866437211,0.0342182866437211
CAPZA3,-0.0266038049373475,-0.0342166654663832,0.0342166654663832
PNMT,-0.026745648493061,-0.034198249388898,0.034198249388898
PLEKHN1,-0.0258246679408378,-0.0341590932152113,0.0341590932152113
ASPA,0.0242779752848436,0.0341103957860246,0.0341103957860246
GRIK5,-0.026419730567694,-0.0340654940852501,0.0340654940852501
C1orf35,-0.0274997912951562,-0.034034276087692,0.034034276087692
SLC30A5,0.0258866551244913,0.0340243475413927,0.0340243475413927
PADI2,0.0259032937845109,0.0340144352517247,0.0340144352517247
ACAT2,-0.02624458630524,-0.0339792575161175,0.0339792575161175
TAF1B,0.0240871376035052,0.0339790515852876,0.0339790515852876
FAM199X,0.0260822309155743,0.0339781579064622,0.0339781579064622
RAB33B,0.0244634293071701,0.0339678664504174,0.0339678664504174
TMPRSS11E,-0.0249661575116473,-0.0339110406601859,0.0339110406601859
TRIM32,-0.0262899462318086,-0.0338861214502502,0.0338861214502502
SEPHS2,-0.0274109435546119,-0.0338803750959371,0.0338803750959371
TMEM9B,0.0253240686789064,0.0338697094079612,0.0338697094079612
LGI1,0.0243120802020753,0.0338676279694071,0.0338676279694071
CLNS1A,-0.0256891023339314,-0.0338374274412656,0.0338374274412656
PREX1,-0.0255804880509158,-0.0338302468692357,0.0338302468692357
KPNB1,-0.0258406591692059,-0.0338183682715211,0.0338183682715211
MIER1,-0.0243796766429378,-0.0338069265680349,0.0338069265680349
TRMT61B,-0.0246289955770118,-0.0337924734969348,0.0337924734969348
TFB2M,0.0264365216785202,0.033788929091049,0.033788929091049
BRAF,-0.0255634675066982,-0.0337753660400345,0.0337753660400345
ZNF83,0.0248891231021213,0.0337576657129947,0.0337576657129947
CCDC134,0.0247810765008003,0.0337470840158047,0.0337470840158047
MEP1B,-0.0230674520475808,-0.0337341022277478,0.0337341022277478
CD44,0.0256893421213293,0.0337256346420372,0.0337256346420372
TAGLN,0.0248266431679109,0.0337101714349052,0.0337101714349052
MCU,0.0249994947415359,0.0336912570548864,0.0336912570548864
TARS2,-0.0249643922784503,-0.0336877889147416,0.0336877889147416
HDAC2,-0.0256317247160389,-0.0336532842759734,0.0336532842759734
ZSCAN30,-0.0250121646162524,-0.0336348459969224,0.0336348459969224
MPC2,-0.0240490075498192,-0.0335589871202321,0.0335589871202321
HPSE,0.0258563764430679,0.033550053720172,0.033550053720172
PSMD14,-0.0254902998507917,-0.0335439599340561,0.0335439599340561
POP1,-0.0252599552359464,-0.0335356322441641,0.0335356322441641
NECAB1,0.0237974149662134,0.0335140287157795,0.0335140287157795
OR2D3,0.0244244402431039,0.0334814095369687,0.0334814095369687
PHF21B,-0.0247010131363314,-0.0334719966947788,0.0334719966947788
C1orf146,0.026773560165421,0.0334711013242854,0.0334711013242854
H3C1,-0.0239129093049275,-0.0334613792001086,0.0334613792001086
SLC35A3,0.0268904065940338,0.0334609133953419,0.0334609133953419
MRO,-0.0248710288373228,-0.033457600250003,0.033457600250003
BLTP3A,0.0255471815386201,0.0334486103101599,0.0334486103101599
PLAAT5,-0.0242620475076789,-0.0334436831290253,0.0334436831290253
RORC,0.0239746363947492,0.0334415420063223,0.0334415420063223
EVC,-0.0237107851880438,-0.0334106775982561,0.0334106775982561
IFNA7,0.0252639952225415,0.0333154239779633,0.0333154239779633
HEY2,0.0261439669203094,0.0333121346990396,0.0333121346990396
LEMD1,-0.023896958314177,-0.033307614081595,0.033307614081595
LINC02903,-0.0242618905336353,-0.0333016933599864,0.0333016933599864
TAS2R7,-0.0250936234389644,-0.0332757155966973,0.0332757155966973
FZD5,-0.023898105026304,-0.0332521136078865,0.0332521136078865
RFX1,0.0242680855495569,0.0332321747168963,0.0332321747168963
ZNF114,0.0239403161014797,0.0332122705424111,0.0332122705424111
TOGARAM1,0.0248871212516172,0.0331969051605949,0.0331969051605949
MYO9A,-0.0256249738494993,-0.0331968601138092,0.0331968601138092
WARS2,0.023760396575402,0.0331789360840436,0.0331789360840436
TNFRSF9,-0.0234683219455016,-0.0331682343402108,0.0331682343402108
CCN5,0.0247351652061373,0.0331437908917396,0.0331437908917396
DKK3,-0.0259098027946613,-0.0331362065431281,0.0331362065431281
NUB1,-0.0245877706375878,-0.0331306116079684,0.0331306116079684
PLRG1,-0.0242519677731403,-0.0331135757751559,0.0331135757751559
CT83,-0.0245771573832058,-0.033101473432669,0.033101473432669
USP22,0.0246902495452703,0.0330978759830717,0.0330978759830717
FBXO28,0.0256621957682829,0.0330881394678765,0.0330881394678765
POU3F4,-0.0250281482791869,-0.0330624057463896,0.0330624057463896
CCL7,-0.0239751008809214,-0.0330313715607313,0.0330313715607313
PLPPR3,0.0251706425686295,0.0330175836588828,0.0330175836588828
TM7SF3,-0.0258710300990232,-0.0330080657631746,0.0330080657631746
SERPINE1,0.0249518907815264,0.0329909889095541,0.0329909889095541
SLC7A8,0.0256709270687407,0.0329877657233503,0.0329877657233503
AMHR2,-0.0253170093262662,-0.0329652262818118,0.0329652262818118
FAM32A,0.0246540828926908,0.032963984890538,0.032963984890538
HSP90B3P,0.024152652755772,0.0329334279204827,0.0329334279204827
PDE4B,0.0249204356321364,0.0329299948307915,0.0329299948307915
PHF12,-0.0253144179546369,-0.0329270536094881,0.0329270536094881
SAMD8,-0.0253473156766972,-0.0328990791580619,0.0328990791580619
MAFF,0.0246134491481857,0.0328941758418982,0.0328941758418982
TARS1,0.0235531052450443,0.0328862007660599,0.0328862007660599
WDR31,0.0267438666467425,0.0328477460092769,0.0328477460092769
HCFC2,-0.0242714394392988,-0.0328142825057922,0.0328142825057922
GALNS,0.0253872013724301,0.0327690777811971,0.0327690777811971
ATP1B2,0.0240222915789845,0.0327558808182585,0.0327558808182585
CLIC2,-0.0230663029238566,-0.0327548329363284,0.0327548329363284
HAPLN2,-0.0238224985532431,-0.0326995540384597,0.0326995540384597
SSRP1,0.0248645946182879,0.0326917447056867,0.0326917447056867
CBX2,0.0240747063190376,0.0326882073518307,0.0326882073518307
PCDHB11,-0.0244830122832837,-0.0326814868232809,0.0326814868232809
ZNF180,-0.0239943867557546,-0.0326657962501582,0.0326657962501582
CRYL1,0.0248507018920562,0.0326419848677692,0.0326419848677692
LBH,-0.0250367373557303,-0.0326381814568002,0.0326381814568002
TMEM82,-0.0252777159656831,-0.0326310804061624,0.0326310804061624
STMN1,-0.0241013573380142,-0.0325766909665597,0.0325766909665597
NUDC,0.0249952920602618,0.0325762620100757,0.0325762620100757
LMNB2,0.022931888104579,0.032558682859629,0.032558682859629
IPO9,0.0243262931151919,0.0325456063244137,0.0325456063244137
SNED1,0.025309343096282,0.0325449201017333,0.0325449201017333
NDUFA3,0.0230402886329841,0.0325333112499055,0.0325333112499055
NFE2L3,0.0234161368122549,0.0325223519712591,0.0325223519712591
CAPZB,0.023774323745572,0.032502383639584,0.032502383639584
CHI3L1,-0.0249755562795357,-0.0325001191528985,0.0325001191528985
ARTN,0.0243498584289172,0.0324587078180815,0.0324587078180815
KLHL1,-0.0248537038466052,-0.0324460016632464,0.0324460016632464
CDHR4,-0.0244490199273759,-0.0324276312849093,0.0324276312849093
HOPX,-0.0234621427936021,-0.0324268910915785,0.0324268910915785
FILIP1L,-0.0231786118021135,-0.0323671885149118,0.0323671885149118
COCH,0.0249148054966559,0.0323498128289249,0.0323498128289249
BOD1L1,-0.0248194873755061,-0.0323470731714211,0.0323470731714211
RFTN2,0.0236108677099693,0.0323087919943767,0.0323087919943767
NTNG1,-0.0228437272297625,-0.032288358615302,0.032288358615302
LHPP,-0.0242026675548006,-0.0322821427206756,0.0322821427206756
NIPAL3,-0.0247301844598171,-0.0322764182329681,0.0322764182329681
CALR,0.0235761386918653,0.0322494041144146,0.0322494041144146
SIK2,-0.0225208185202614,-0.0322249100721255,0.0322249100721255
PFKFB4,-0.024080731819418,-0.0322096283363762,0.0322096283363762
BARX1,0.0243565802638219,0.0322093242798773,0.0322093242798773
NF1,-0.0245223187252943,-0.032088835141889,0.032088835141889
